"gene","n_samples","z_combined","mean_z","mean_logfc","sd_z","n_positive","n_negative","consistency","p_combined"
"AEBP1",12,7.98289481914997,2.30446323637435,0.214803435011837,3.04987401227999,8,4,0.666666666666667,1.42940702529593e-15
"MYL9",13,7.46930455120409,2.07161235010945,0.782748393515337,1.97860433867578,11,2,0.846153846153846,8.06197557073721e-14
"EEF1A1",10,6.71277082290906,2.12276452111154,2.03651718665027,1.91876506565673,8,2,0.8,1.90962921231498e-11
"IGFBP4",13,5.49769467777215,1.5247861582733,0.539974459509209,2.21705691821693,11,2,0.846153846153846,3.84788411592206e-08
"RPS4X",10,5.06100473963737,1.60043022261615,3.07899168371205,1.54314299882608,9,1,0.9,4.17052846796108e-07
"VIM",13,4.92823537110387,1.36684656369772,0.727370143436165,2.10735212980681,10,3,0.769230769230769,8.29756217265829e-07
"RPL23",10,4.84437574239767,1.53192611876458,2.13411001610021,1.24274051671852,9,1,0.9,1.27010374022033e-06
"ACTA2",13,4.74461594967213,1.31591969914824,0.362039307327169,2.06844040687452,10,3,0.769230769230769,2.08902292860544e-06
"TAGLN",13,4.57631472500191,1.26924133797348,0.47645396977018,3.76749554782952,9,4,0.692307692307692,4.7323843769756e-06
"RPL13A",10,4.32470842371368,1.36759288350518,1.02759187632446,1.83043689805483,7,3,0.7,1.52733741397717e-05
"RPS15A",10,4.31141084928921,1.36338782125149,2.08738316749754,1.59056784360605,8,2,0.8,1.62216176544952e-05
"RPL34",10,4.24810248908554,1.34336795993409,1.53257869312153,1.69804529555222,8,2,0.8,2.15588768809268e-05
"ADIRF",10,4.1327528620983,1.30689120508104,1.27159476558101,2.05119208592909,7,3,0.7,3.58444080063446e-05
"RPL18A",10,4.11050376832515,1.29985542386126,0.770065149624443,2.52105927892753,8,2,0.8,3.94796837055839e-05
"RPL7",10,4.02773450388234,1.27368148427165,0.336913146230897,1.6762844467305,7,3,0.7,5.63168860530956e-05
"RPS8",10,3.93103502372818,1.24310242368751,0.612479681797013,1.67803491152308,7,3,0.7,8.45809481111782e-05
"H3F3B",12,3.81340203620314,1.10083434606507,0.925760700963601,1.89931745356818,9,3,0.75,0.000137066870846724
"RPL32",10,3.74895095732352,1.1855223861411,1.27827777106333,1.38808949407554,9,1,0.9,0.00017757580311797
"RPS25",10,3.72450224482838,1.17779102440678,0.76591965592873,1.72822661494852,7,3,0.7,0.000195700970995905
"RPLP1",10,3.61727159608229,1.14388171590526,0.701731167940476,2.41627509094241,7,3,0.7,0.000297724853877632
"RPS23",10,3.60155546304152,1.13891183826336,1.18720645984876,1.58509970811948,7,3,0.7,0.000316318919182208
"RPL7A",10,3.48481936189113,1.10199664178305,0.930425197002065,1.86138593667027,7,3,0.7,0.000492469382603967
"RPS15",10,3.47139403016893,1.09775117912451,0.803696731929487,2.06818623219105,9,1,0.9,0.000517763643273939
"TPT1",10,3.46453742716132,1.09558293087295,1.08071356336952,1.3937698356442,8,2,0.8,0.000531144224710288
"RPS27",10,3.46430830006884,1.09551047452436,0.641535137171537,2.46025548582173,7,3,0.7,0.000531596878648411
"EMILIN1",12,3.36347337491471,0.970951129209575,0.508958731362138,1.72702290752364,7,5,0.583333333333333,0.000769682602311911
"FLNA",13,3.31868796699648,0.920438433251628,0.453598830292655,1.83925536959175,10,3,0.769230769230769,0.000904414298785831
"SSC5D",4,3.31532745662134,1.65766372831067,1.36096689712527,0.55855605357219,4,0,1,0.000915358299352475
"RPLP0",10,3.28860573084786,1.03994844357619,1.07963743932396,1.69143983426943,8,2,0.8,0.00100684958907124
"TPM2",13,3.27245164162204,0.90761478387266,0.534044535645312,2.12845751303603,9,4,0.692307692307692,0.0010661910986685
"RPS14",10,3.25573693268552,1.02955441696165,0.981129074179922,2.18710306922217,7,3,0.7,0.00113098488155776
"TNS1",10,3.20589776742344,1.01379388907068,0.99529670580697,0.778021616199652,9,1,0.9,0.00134641814695159
"HSP90B1",8,3.17738068848202,1.12337371561841,2.96642763753031,0.840984146959436,8,0,1,0.00148611823020678
"MT-CYB",10,3.16711943107607,1.0015311023977,-0.447726470859366,1.64167815497413,6,4,0.6,0.00153957075396343
"TEAD3",3,3.13466289922873,1.80979846868844,8.62636984375954,1.35233382743485,3,0,1,0.00172051698095905
"RPL21",10,3.08291970772497,0.974904811983151,1.05998264678889,1.19608899631356,8,2,0.8,0.00204980452664629
"RPL23A",10,3.0268581983493,0.957176606113749,1.37733365218805,1.07270399178408,7,3,0.7,0.00247109850322847
"COL14A1",4,3.01114870662569,1.50557435331285,1.3052311008177,0.842140862033607,4,0,1,0.00260261358531644
"RPL41",10,2.98308430524053,0.943334085686105,0.73443920309253,2.39616059823773,7,3,0.7,0.00285359380112484
"MRTO4",3,2.97824446162681,1.71949024163275,4.56531194419893,2.2767385119141,2,1,0.666666666666667,0.00289904657940984
"ATG12",5,2.95622733590149,1.32206505600377,4.01058131041109,1.3534305160746,4,1,0.8,0.00311427453092905
"RPL9",10,2.95399382893763,0.934134869352472,0.94041485469287,1.31309697336891,7,3,0.7,0.00313690278342943
"CCNI",13,2.94715678334477,0.817394223013929,0.423375215866618,1.28559414246421,10,3,0.769230769230769,0.0032071055221935
"RPS11",10,2.93677684924097,0.928690382325439,0.734307889805672,2.01421082691909,7,3,0.7,0.00331642651552233
"COL6A2",13,2.92375415099121,0.810903500634575,0.612519839633773,1.87276917379062,8,5,0.615384615384615,0.00345837772975845
"RPS28",10,2.91708874415449,0.922464456836836,0.918042890401962,1.61415648953811,7,3,0.7,0.00353315232116137
"SFRP4",6,2.88899271376083,1.17942633655542,0.165117735563909,2.42106218267391,4,2,0.666666666666667,0.00386478029170007
"OSER1",4,2.88052162095391,1.44026081047695,7.42625733552589,1.25426888124027,3,1,0.75,0.00397017720837833
"MT-CO1",10,2.86380313335871,0.905614067174045,-0.787754281711742,1.28315025292284,6,4,0.6,0.00418588078585952
"AKAP11",3,2.83538623137967,1.63701100394361,2.12027446865976,1.28456682666876,3,0,1,0.00457703138763731
"RWDD1",8,2.811895007554,0.994155013913014,1.94999340998682,0.965625895555742,6,2,0.75,0.00492505765931723
"PPP1R14A",7,2.80379175906997,1.0597336746445,-0.764971148945395,2.30613674537044,5,2,0.714285714285714,0.00505055135911242
"COMMD6",13,2.80162416203101,0.777030736213971,0.741330795349568,1.11040710245384,11,2,0.846153846153846,0.00508460709628445
"RPL36",10,2.79552830657693,0.884023671225656,0.437944650357046,2.39495654523349,5,5,0.5,0.00518149640128489
"SOD3",5,2.78963991270513,1.24756489551105,0.700587437379413,1.58796098068979,4,1,0.8,0.00527666918510724
"RPS27A",9,2.77727186712576,0.925757289041919,0.0227390450505039,1.87587046107966,5,4,0.555555555555556,0.00548173065030774
"PPP1R12A",5,2.77684644836646,1.24184348432525,0.572476298253289,1.28990420857652,4,1,0.8,0.00548891032385433
"WDR6",12,2.76832509766223,0.799146620169844,4.05389179755251,1.23657431618295,9,3,0.75,0.00563452196508395
"TNXB",5,2.76819956979937,1.23797648267141,0.523743758834938,2.15520561832657,3,2,0.6,0.0056366927704309
"PDCD4",11,2.76581347066251,0.833924138390745,4.04347418197771,1.07152445898248,10,1,0.909090909090909,0.00567810030406485
"NACA",10,2.76356129730241,0.873914815296534,0.168491265640655,1.1863861253627,7,3,0.7,0.00571743523109351
"PCBP2",12,2.75198547771365,0.794429778181957,2.29560162811842,1.37456000358492,8,4,0.666666666666667,0.00592351476500076
"RPL30",10,2.74285904396246,0.86736818797133,0.273809233169297,1.56131650533614,6,4,0.6,0.00609068240193683
"RPS3A",10,2.7401140266667,0.866500137284213,1.47156478844745,1.17584187970508,7,3,0.7,0.00614178723821562
"MT-ND4",10,2.73343484646523,0.864387995050277,0.558834243990048,1.36768471204795,6,4,0.6,0.00626775223778947
"RPS2",10,2.72361642757757,0.861283138379615,0.773041984048096,2.25497437549379,7,3,0.7,0.00645714516507404
"RPS24",9,2.71548371491197,0.905161238303991,0.576990854050186,1.57308503189929,6,3,0.666666666666667,0.00661790311012253
"RPL35A",10,2.70240610198041,0.854575844499535,0.566136619380272,1.90616785267609,7,3,0.7,0.00688396252980631
"SPAG16",4,2.66934990610351,1.33467495305175,1.47773520160215,1.12120853379088,3,1,0.75,0.0075998231650717
"RPL37A",10,2.64552231371795,0.836587611214724,1.32059744212025,1.80868051987743,7,3,0.7,0.0081564907332523
"MT-ATP6",10,2.62505468077882,0.83011517737473,-1.25558682545679,1.73197884092325,5,5,0.5,0.00866350528957044
"RPL37",10,2.61637083428648,0.827369103998023,1.00866466486238,1.48232539972319,6,4,0.6,0.00888699810330214
"RPLP2",10,2.61384187700219,0.826569377485661,0.544542352155963,1.30163524035242,7,3,0.7,0.00895304611541425
"C11orf96",6,2.58701754342621,1.05614548950377,0.368345584294703,1.85270255254405,4,2,0.666666666666667,0.00968106630249208
"ETV3",3,2.58549751457534,1.49273768602918,3.5200793305263,0.896551723613162,3,0,1,0.00972385738748576
"SELENOM",12,2.55743437336426,0.738267711948329,0.617985971471563,1.63840937664327,8,4,0.666666666666667,0.0105447452742604
"EEF2",13,2.53183202097339,0.70220385942163,0.512059595422692,1.28411156657417,10,3,0.769230769230769,0.0113468335215004
"IGFBP6",6,2.51957819043962,1.02861348893701,-0.177337329619127,2.84822551442553,3,3,0.5,0.0117495541230268
"RPS13",9,2.516881949972,0.838960649990667,0.683559290811296,1.18365560928298,7,2,0.777777777777778,0.011839849167853
"BGN",13,2.5113821426593,0.696532083664825,0.281494136552014,2.36656387253305,10,3,0.769230769230769,0.0120259435017737
"SLIT3",5,2.46207472969994,1.1010732922587,0.915935253905084,1.28451457712399,3,2,0.6,0.0138135881670883
"ATP6AP2",13,2.45061329624669,0.679677838150097,5.59520285482695,0.892538263284801,9,4,0.692307692307692,0.0142613073935286
"RPL29",10,2.44647820097157,0.773644336102132,0.611326539573778,1.89136361741288,8,2,0.8,0.0144259520761349
"RPL13",10,2.44124510610974,0.771989486204623,0.470439237013795,2.26346537955694,7,3,0.7,0.0146367168222599
"RPL5",9,2.42298462323338,0.807661541077795,1.19009679307187,1.64670737842877,7,2,0.777777777777778,0.0153935782448121
"HNRNPA1",8,2.36277512341212,0.835367156091795,1.76813836403202,0.555286107287464,7,1,0.875,0.0181386723113666
"PTMA",10,2.36232185941109,0.747031764214312,-0.391649420389925,1.07250400885972,6,4,0.6,0.0181608672825267
"RPL39",10,2.36181482848842,0.746871426958334,-1.10517650173515,1.40397483758478,5,5,0.5,0.0181857232349714
"RPS6",10,2.35767910909792,0.745563597654604,0.339971453983084,1.5383714292649,6,4,0.6,0.018389581626378
"RPS20",10,2.34414113737975,0.741282515101769,-0.0863416143443527,1.26180623638872,7,3,0.7,0.0190709531735012
"CAPZA2",13,2.33349396039728,0.64719477886138,0.194109201264067,0.702347181235712,8,5,0.615384615384615,0.0196222349456392
"PTGIS",5,2.3334387534204,1.04354553479608,0.471872914968529,0.657484498988374,5,0,1,0.0196251293095491
"MT-ND3",10,2.32644360508962,0.735686064001649,-0.91367729646169,1.18615612167965,5,5,0.5,0.0199948976931295
"SELENOW",13,2.31607556751173,0.642363785885607,0.441040346333507,1.1758055746265,7,6,0.538461538461538,0.0205541430576829
"TBRG1",3,2.31156037282713,1.33458000349981,1.72778998701757,1.26004432466653,3,0,1,0.0208019225311222
"EID1",12,2.30797898426771,0.666256143925482,0.960034838107033,0.982282427499223,8,4,0.666666666666667,0.0210003054010661
"PDLIM7",11,2.30765679764211,0.695784703881089,0.792311403014615,0.938471373343624,9,2,0.818181818181818,0.0210182327589133
"CFDP1",5,2.29997940049817,1.02858205727263,3.08542935652716,1.30410924150124,3,2,0.6,0.02144938711673
"RPL12",9,2.29523557564367,0.765078525214558,0.970031388039986,1.24488945445495,6,3,0.666666666666667,0.0217196274254916
"CALHM2",3,2.2945511626478,1.32475973142407,4.15277453504466,0.84397752490331,3,0,1,0.0217588598073382
"HDAC2",12,2.29033407379276,0.661162497019211,5.77930947619933,1.02179002487563,8,4,0.666666666666667,0.0220019580240739
"UBE2G2",9,2.2902474959828,0.763415831994267,2.61668971788513,1.01922883789275,6,3,0.666666666666667,0.0220069735398142
"TCEAL9",11,2.27705629514049,0.68655830522707,2.11122230061058,1.28014206075798,9,2,0.818181818181818,0.0227828641165315
"CTSF",10,2.27648658702897,0.719888267783467,1.08613205770306,1.68219500696926,7,3,0.7,0.0228169024978786
"RPS12",10,2.26062161415355,0.714871322853157,1.05161663261789,1.28425641574958,6,4,0.6,0.0237826981496971
"KDM6B",3,2.25060762906432,1.29938892048051,1.23269747696206,2.2110297015762,2,1,0.666666666666667,0.024410399797618
"RACK1",13,2.2279358326217,0.617918221766239,0.756290156354033,1.09989733822009,9,4,0.692307692307692,0.0258847942741699
"NAP1L1",9,2.21821288884157,0.739404296280525,1.63764791791033,1.22817708589352,6,3,0.666666666666667,0.0265403203470059
"CD99",12,2.21766910149728,0.640185926361486,0.559618340089405,1.27518045813665,10,2,0.833333333333333,0.0265774025008648
"JKAMP",3,2.20781824244015,1.27468445659458,5.31299917192881,0.770421769697659,3,0,1,0.027256945876553
"ROCK1",8,2.20349648505669,0.779053653452155,1.94537460838857,1.04079858337201,7,1,0.875,0.0275597744412395
"C1QTNF1",3,2.20338180215121,1.27212307659952,1.95952481440251,0.371331018313891,3,0,1,0.0275678497216635
"IFT80",4,2.20036618927858,1.10018309463929,4.11731403930937,1.31834970797449,3,1,0.75,0.0277809246589353
"WFS1",4,2.16993542916165,1.08496771458082,0.77640127254758,1.31152817569423,3,1,0.75,0.0300117379003996
"RPS18",10,2.16010550978566,0.683085339720183,0.116278522131094,2.43378407946895,6,4,0.6,0.0307645025943412
"LTBP4",8,2.14712534336839,0.75912344517664,0.910748105295346,1.55776358411394,6,2,0.75,0.0317833041757254
"C9orf78",3,2.14349262695676,1.23754604517946,2.67684502699551,0.471495841667463,3,0,1,0.0320735624934863
"FKBP2",3,2.13865025155233,1.2347502984362,0.959462285281957,1.53213314583195,2,1,0.666666666666667,0.032464004466088
"FBN1",8,2.13741077935738,0.755688828132414,1.01751459971182,1.15009571485067,6,2,0.75,0.0325645954421221
"RPL27A",10,2.12710014142926,0.672648125818275,0.637665433255311,1.49201744787375,8,2,0.8,0.0334117635354718
"ARPC1A",12,2.12261338217002,0.612745703790681,0.872917569119419,0.94525916296449,8,4,0.666666666666667,0.0337862626423919
"MCAM",7,2.12228062251145,0.802146677065234,0.304902492505645,1.25889787181626,5,2,0.714285714285714,0.0338141797173701
"MZT2B",10,2.11174509017841,0.667792432264145,0.708966845142832,1.75155117290998,7,3,0.7,0.0347083192929897
"MAP4K5",3,2.10734644719367,1.21667703856307,2.19845551552664,0.659794058027777,3,0,1,0.0350875599996736
"PROS1",3,2.09422482704298,1.20910126763686,1.36868467452767,0.734983788022117,3,0,1,0.0362399571490295
"RPL24",10,2.08664257300768,0.659854319337847,0.963541584811181,1.22037583498947,7,3,0.7,0.0369204559044748
"NUDT4",6,2.07632680134679,0.847656867094127,2.0708104072843,0.831226375152003,4,2,0.666666666666667,0.0378637361320932
"EIF4B",12,2.07563221802257,0.599183409906996,1.22869443851656,1.36563210273026,8,4,0.666666666666667,0.0379279793001159
"MT-ND2",10,2.07197486881865,0.655215984009554,-2.85292224604534,1.59400368153727,4,6,0.6,0.0382677849449635
"C14orf119",3,2.06656566510224,1.19313224304482,2.67363164737493,1.17196341711958,3,0,1,0.038775098925659
"DNAJC8",12,2.06585227957685,0.596360184859849,1.88069258539226,1.1015632786423,9,3,0.75,0.0388424299382115
"TSPAN31",6,2.06516304203089,0.84309928143826,4.60797250008296,0.714830102350373,5,1,0.833333333333333,0.0389075761231911
"MAP3K20",4,2.05580176079215,1.02790088039607,0.491729981907138,1.62035112835521,2,2,0.5,0.0398016282488015
"DHX36",4,2.05323497363593,1.02661748681796,2.71960235071835,0.980816419175186,3,1,0.75,0.0400497940145186
"IMMP2L",3,2.04557636934141,1.1810140674872,3.40652451260997,0.234500529604143,3,0,1,0.0407980683759059
"C3",12,2.03922964280551,0.588674891606611,0.128027160384964,3.35911595778748,7,5,0.583333333333333,0.041427113757783
"YY1AP1",7,2.03094190185897,0.767623885648481,1.84468309920445,0.715712236117908,6,1,0.857142857142857,0.0422608885190815
"ZNF141",3,2.02603739273394,1.16973323408319,2.01706226120911,1.75634443354289,2,1,0.666666666666667,0.0427609529415725
"PLXNB2",13,2.02247245832493,0.560932934746479,0.721256963694577,0.90662279558112,9,4,0.692307692307692,0.0431275660970843
"IFI27L1",3,2.01265879503884,1.16200909710254,-0.148873374726531,1.79312677203228,2,1,0.666666666666667,0.0441505370243699
"RPS5",10,2.007870638722,0.634944446533859,-0.0735081485848092,1.86895062436213,7,3,0.7,0.0446570399755488
"FMOD",9,2.0056430221774,0.668547674059135,0.755664586334662,1.15944664291702,8,1,0.888888888888889,0.0448943483049958
"ANTXR1",9,1.9948578361814,0.664952612060467,0.348008991035996,1.26290285004219,7,2,0.777777777777778,0.0460583872747047
"RPL10A",10,1.98939184686943,0.629100939467631,-0.0671373939615439,1.687444310907,7,3,0.7,0.0466579688646406
"PCOLCE",12,1.98597077523224,0.573300380841532,1.25667909024646,1.26249306967286,7,5,0.583333333333333,0.0470365690447111
"SEC61G",12,1.98286465813576,0.572403722070638,-0.317725099418566,1.14181656668411,8,4,0.666666666666667,0.0473825492953447
"MXRA7",11,1.97977351303338,0.596924173874137,0.0714246913907247,1.45764599744379,8,3,0.727272727272727,0.0477289838887624
"SACM1L",3,1.97947414033742,1.14284992777771,1.17375326905975,1.17267561300246,2,1,0.666666666666667,0.047762648348802
"NCL",13,1.97861901951656,0.548770179190404,1.30972851164522,0.751137484720191,10,3,0.769230769230769,0.0478589166236168
"XRN2",10,1.97461773324431,0.624428954521081,1.09845212425555,1.16593506989699,5,5,0.5,0.0483115450962044
"MT-ND5",7,1.97247800711873,0.74552661048292,1.37184084674128,1.31022715394708,5,2,0.714285714285714,0.0485550645234732
"CYTH2",4,1.96770268189014,0.983851340945071,1.22174977980171,1.88230024533193,2,2,0.5,0.0491022570800836
"COL12A1",9,1.95273267978964,0.650910893263214,0.697587578008696,1.4678004643152,6,3,0.666666666666667,0.0508512792102458
"ZRANB2",11,1.94338930417987,0.585953922141318,4.34973689041103,1.16175431015714,7,4,0.636363636363636,0.0519691386037751
"CLIC4",3,1.92680392495814,1.11244076475021,1.27441986268375,0.672163641672474,3,0,1,0.0540040701647392
"KMT2E",7,1.92139473183685,0.726218947261419,1.28847546896538,0.75389442496707,5,2,0.714285714285714,0.0546819622058204
"ZNF609",3,1.91445023585518,1.10530835902113,1.2124926895263,1.4895213264154,2,1,0.666666666666667,0.0555626519336592
"PHF20",4,1.91422157713929,0.957110788569643,0.840018407351472,1.10325584721708,3,1,0.75,0.0555918498760301
"MCRIP1",13,1.90843869739405,0.52930565996415,0.642953232975074,1.07070844859808,8,5,0.615384615384615,0.0563345393046816
"CAMK2D",3,1.90424975850189,1.09941911067535,3.96216726608386,0.132245643427655,3,0,1,0.0568776641160439
"GOLGB1",12,1.90261744668145,0.549238347503206,1.68590305944531,1.13905047023407,8,4,0.666666666666667,0.0570904809332453
"BRK1",13,1.89502215638344,0.525584580998526,0.764945085977978,1.3344150864471,8,5,0.615384615384615,0.0580894663966265
"EBPL",6,1.88608715197122,0.769991855458108,-0.18836782531719,1.39585628124622,3,3,0.5,0.0592832113704475
"SPTLC1",8,1.88560743175846,0.666662900826078,3.16557638657486,1.08462346382146,4,4,0.5,0.0593478751815772
"RPL14",10,1.88440239210277,0.595900358731443,-0.624670301754197,1.51620489754771,5,5,0.5,0.059510566523448
"EMP2",9,1.88151591858556,0.627171972861853,-1.04965531248081,1.56055276080877,6,3,0.666666666666667,0.0599017719229428
"RPL6",10,1.87681987003415,0.593502554716911,1.35500309255885,1.04159559698656,8,2,0.8,0.0605427861720043
"CUTA",13,1.87454177123865,0.519904344169234,2.10119250181673,0.682483543177558,9,4,0.692307692307692,0.0608557903172032
"DSTN",13,1.87064151191574,0.518822606863361,0.267912066160182,1.24586493659817,9,4,0.692307692307692,0.0613947866844208
"NFIA",7,1.86957356075928,0.706632385644364,-0.210713273446085,0.85775887296469,5,2,0.714285714285714,0.0615430596522373
"BEX4",8,1.86718765259471,0.660150525448755,-5.17202280932148,1.42758360094886,4,4,0.5,0.0618753872773938
"CLDND1",4,1.86553734710483,0.932768673552416,0.240953337632394,1.78264835108929,2,2,0.5,0.0621061223392358
"POLDIP3",6,1.86381126544811,0.760897762866478,3.05568482214149,0.894194495220307,6,0,1,0.0623482131727758
"MFGE8",13,1.8636000534288,0.516869657661152,0.250701849617835,1.6587526945116,8,5,0.615384615384615,0.0623778901545009
"ITGA7",4,1.86056525650141,0.930282628250705,0.758066703616946,1.47484568691206,3,1,0.75,0.0628055950572591
"NME4",13,1.85252782721907,0.513798774635556,0.873800944601491,1.20085502592825,8,5,0.615384615384615,0.0639500654526639
"CALM2",10,1.84828537037294,0.584479153634637,0.239805632558921,1.24930832089861,6,4,0.6,0.0645610709766468
"SLC2A4RG",12,1.84506846379291,0.532625387122062,0.543052670088327,1.22802285617139,7,5,0.583333333333333,0.0650275799968036
"METAP2",9,1.84122277074472,0.613740923581574,2.62190720807903,0.563271496049039,8,1,0.888888888888889,0.0655889197560319
"VDAC1",12,1.83552181458531,0.529869506877129,0.583000618291133,0.857685096135119,8,4,0.666666666666667,0.0664284098811456
"PTMS",13,1.83422258443792,0.508721813754231,0.755910945761955,1.6547567062398,7,6,0.538461538461538,0.0666209602918554
"MT-CO3",9,1.82895032678221,0.609650108927404,-0.958952348197739,1.84488562624716,4,5,0.555555555555556,0.0674070499460957
"MRPL57",9,1.82882789748789,0.60960929916263,-1.04365236463339,1.11989066420306,6,3,0.666666666666667,0.0674253943512304
"RBBP4",8,1.8284622223793,0.646459018293915,1.4396778895344,0.507634409053498,7,1,0.875,0.0674802103741643
"PWP1",3,1.82338335269803,1.05273086951609,3.36390180706914,0.359951458761816,3,0,1,0.0682453498625793
"GLT8D2",3,1.81637354053328,1.0486837525758,0.617935730323389,2.0140611806299,2,1,0.666666666666667,0.0693130911873773
"DDX6",12,1.81516448108771,0.523992850889717,0.622011467829941,0.991032430654452,7,5,0.583333333333333,0.0694986363386602
"AMD1",8,1.81436004509931,0.641473145701826,4.30316356931008,0.702964154116281,6,2,0.75,0.0696223128119636
"GORASP2",12,1.80653814919721,0.521502643370169,0.861374739680443,0.995661023021399,9,3,0.75,0.0708343207716685
"FOXN3",5,1.80401995001153,0.80678224819831,0.779875968075092,1.34427401723025,3,2,0.6,0.0712281795194953
"E2F4",5,1.78731103210204,0.799309792943096,-0.46567582121883,1.28301819011435,3,2,0.6,0.0738872319457015
"PTGFRN",7,1.78432207539309,0.674410352904681,1.16690984553906,1.09938111298847,5,2,0.714285714285714,0.0743713451435162
"MT-CO2",10,1.78250308839608,0.563676969561606,-0.725056280374804,1.8039370473763,5,5,0.5,0.074667228040992
"FADS2",3,1.78057399384546,1.02801487465872,4.318954968596,0.609830432671703,3,0,1,0.0749820713945183
"TMA7",8,1.77460420639273,0.627417334131235,0.00276561866397373,1.25941791674346,4,4,0.5,0.0759632622114279
"LZIC",3,1.76620195355286,1.01971717332699,2.21215756564785,0.423259913656238,3,0,1,0.0773619734348232
"BTBD6",4,1.76478914762644,0.882394573813222,1.21783978234459,0.690502358395784,4,0,1,0.0775992092336999
"ARHGAP21",4,1.76348713972028,0.881743569860142,2.92344800889954,0.526876592901151,4,0,1,0.0778183643990761
"ULK2",3,1.76033588520905,1.0163303971896,1.34713125962909,1.08336491416626,3,0,1,0.0783508731543365
"TRAPPC4",4,1.74786696409584,0.873933482047922,5.46485144191859,1.14577972858172,2,2,0.5,0.0804870665001707
"ADH5",13,1.74666993613204,0.484439078156575,0.574392995306002,1.13456354203903,11,2,0.846153846153846,0.0806946082074485
"THBS3",5,1.73697640181186,0.776799461952861,2.14673567977995,3.14413041312479,3,2,0.6,0.0823913362793586
"SP1",7,1.73620655240076,0.656224394613322,1.03320072266945,0.746686667040248,5,2,0.714285714285714,0.0825273191115214
"TUBA1C",8,1.72828081057308,0.611039540475402,1.42469427859539,0.769198329354409,6,2,0.75,0.0839378917086853
"NSD3",6,1.72628793210518,0.704754097130337,-1.65513183399616,1.1812031185372,3,3,0.5,0.0842956253406702
"RETREG3",6,1.72465186297131,0.704086174703353,4.49441713848544,0.578600728891065,6,0,1,0.0845902309246694
"ZNF219",4,1.71544994502797,0.857724972513987,1.09483287507058,0.458315703808425,4,0,1,0.086262765081925
"QSER1",3,1.71498087261428,0.990144668458913,1.71138512486292,1.19205227972309,2,1,0.666666666666667,0.0863487338331661
"YPEL5",12,1.70176852570812,0.491258258208009,0.433580729159211,1.16458918500645,6,6,0.5,0.0887987688317191
"NPEPPS",10,1.70141533405289,0.538034770154337,1.23388820375651,0.895657353769845,7,3,0.7,0.0888650238991565
"EMC4",13,1.7003365463102,0.471588507943599,1.41217107947754,1.09042432048331,9,4,0.692307692307692,0.0890676398838332
"NOTCH3",11,1.68780755203105,0.508893124401385,-0.662313678013165,2.49852390749192,6,5,0.545454545454545,0.0914481774354568
"SAV1",3,1.68521119389898,0.972957136438947,2.08532286543247,1.04213774556669,2,1,0.666666666666667,0.0919478321337758
"PPM1B",4,1.67855177148967,0.839275885744833,3.47886490502104,0.520484074867035,4,0,1,0.0932394326002529
"CIRBP",13,1.6767063399611,0.465034667894255,0.791773575785593,1.15445665821243,10,3,0.769230769230769,0.0935999202510824
"RAF1",11,1.65157981830099,0.49797005169343,-0.00480356817073525,1.26020189965703,6,5,0.545454545454545,0.0986202369754845
"RRP1B",3,1.65095997982966,0.953182188775953,1.73288094239838,0.950428904096174,2,1,0.666666666666667,0.0987467469872213
"NFYC",5,1.64848673013712,0.737225677718588,0.289234040628378,1.13324485632106,3,2,0.6,0.0992528315330984
"NFE2L2",13,1.6452336632677,0.456305717925473,0.819624848500016,0.901242405307663,8,5,0.615384615384615,0.099921633920238
"ELF2",3,1.64208629118917,0.948058962250663,1.31514990326647,0.805821260207747,3,0,1,0.100572122285639
"PRELP",4,1.63488521993081,0.817442609965405,0.294215468604282,1.21470471670286,3,1,0.75,0.102073111403183
"SPEN",5,1.6328689694986,0.730241202829782,-1.97974781555302,1.56395785997805,4,1,0.8,0.102496557655782
"HNRNPLL",3,1.62578658106155,0.938648320220766,2.18517778875263,1.86450114087787,2,1,0.666666666666667,0.103995063947933
"SERINC1",13,1.62295248281683,0.450126030341361,0.935780443544268,1.0709229636409,8,5,0.615384615384615,0.104599562995022
"GOPC",3,1.61809955005722,0.934210210801148,1.123833517334,1.26581854034129,2,1,0.666666666666667,0.105641145475963
"TMEM129",3,1.61316116607717,0.931359033480905,2.85610566769332,1.86932819403715,2,1,0.666666666666667,0.106709497935946
"COL5A2",7,1.60655391781445,0.60722030490765,-0.477413548133892,1.45405978478651,5,2,0.714285714285714,0.108152258241959
"SCARB2",13,1.60225527035354,0.444385656434007,0.825498217322176,0.911056744496188,9,4,0.692307692307692,0.109099172469991
"ARHGAP35",4,1.60215433343679,0.801077166718396,1.05041468750365,0.968780839079918,4,0,1,0.10912148557712
"KAT6A",5,1.60167661574166,0.716291558154032,-0.487948836916932,1.11262235464802,3,2,0.6,0.109227138776925
"DCAF16",3,1.5837205483514,0.914361484911825,3.47837932620733,1.50494393644264,2,1,0.666666666666667,0.113257326588932
"CDC123",8,1.57928710089522,0.558362309241726,-1.02341280067538,0.563614123978034,5,3,0.625,0.11427021918226
"LSM2",12,1.57923831988628,0.455886834550458,-0.0454514138717589,0.922924110288056,10,2,0.833333333333333,0.11428140351984
"EHD2",9,1.57621474595559,0.52540491531853,0.548949393966297,1.01393578160971,4,5,0.555555555555556,0.114976321302141
