"gene","n_samples","z_combined","mean_z","mean_logfc","sd_z","n_positive","n_negative","consistency","p_combined"
"LEMD2",8,1.93773085156229,0.68509131262704,0.677354686169748,1.28026241369325,5,3,0.625,0.0526560679025353
"WASL",15,1.93713230317247,0.500165409972492,0.951048960572138,1.0483773704378,10,5,0.666666666666667,0.0527291728103988
"ARL6IP4",22,1.93625617357045,0.412811203253193,0.182485031166229,1.36963695539057,14,8,0.636363636363636,0.0528363336067816
"AGAP1",6,1.93531247795572,0.790088010638805,0.540781660134196,1.53401458419074,4,2,0.666666666666667,0.0529519620464055
"ATXN2L",18,1.93441802221103,0.455946700384964,0.648723564913897,0.905574577651474,14,4,0.777777777777778,0.0530617523699996
"SLC44A1",20,1.92869785040654,0.431269950156674,0.331991589651426,1.08179829329392,13,7,0.65,0.0537683832664959
"DDX54",16,1.92477200285849,0.481193000714622,-0.205561508356558,1.2498916660781,9,7,0.5625,0.0542578880299066
"PSMC5",21,1.92322278789556,0.419681619228353,0.275643306530517,0.927185759869299,13,8,0.619047619047619,0.0544520765683772
"C2CD5",5,1.92135505304081,0.859256101502393,1.78461755724399,1.68680381572595,4,1,0.8,0.0546869609406632
"NIPSNAP2",17,1.91560545106653,0.464602565397427,2.67781052792562,1.06990620460853,11,6,0.647058823529412,0.0554153352012917
"NID1",4,1.91325703431723,0.956628517158613,0.640854238391348,0.676383648906645,4,0,1,0.0557151552402889
"BIVM",4,1.91038434038334,0.955192170191669,0.431992748207263,1.4869320961281,3,1,0.75,0.0560837456074902
"ILVBL",16,1.90482224238234,0.476205560595585,-0.264986368664298,1.63439638070942,7,9,0.5625,0.0568031815881211
"POR",21,1.90464618980715,0.415627873185738,0.088867290758832,1.62330039236379,13,8,0.619047619047619,0.0568260781120802
"SIL1",11,1.90294570021352,0.573759716729853,-0.0559673619618876,1.4939940998506,6,5,0.545454545454545,0.0570476309148456
"UBL7",5,1.90205357531807,0.850624218251546,1.18595423071997,0.999128832836623,3,2,0.6,0.0571641508573293
"CAVIN1",9,1.89653870134414,0.632179567114712,0.670271967038298,2.26626827572263,7,2,0.777777777777778,0.0578888474836608
"TMEM129",10,1.89570178061888,0.599473539119252,0.489515410274654,1.79257885233046,6,4,0.6,0.0579994897412548
"SLC39A1",18,1.89444072363346,0.446523960745723,0.489359207940291,1.09726281013225,12,6,0.666666666666667,0.0581665353396364
"MT2A",7,1.8935262749208,0.715685660629564,0.526551453660241,2.17639094272555,6,1,0.857142857142857,0.0582879174338475
"SH3GLB1",9,1.89251243432948,0.630837478109828,0.823386181510477,0.971256693940589,7,2,0.777777777777778,0.0584227385162004
"UBE2Z",22,1.88989636399592,0.402927258641793,0.533208315232278,0.963040594843844,16,6,0.727272727272727,0.0587718219435707
"PHF6",6,1.88982557183842,0.771518058977926,0.412134564358434,0.823054903812832,4,2,0.666666666666667,0.0587812923292578
"LRP10",22,1.88677831767578,0.402262488932709,0.728148296705221,1.45052511665541,13,9,0.590909090909091,0.0591901486140287
"CSTF3",11,1.88651304364335,0.568805084352397,0.220495992916995,0.878824982880927,8,3,0.727272727272727,0.0592258523763001
"ZC3HAV1",5,1.88502601229579,0.84300926056975,1.41578416731229,1.05083027320156,4,1,0.8,0.0594263259736168
"PPIL1",5,1.88472547902911,0.842874858006991,0.448270000458329,0.898163263364716,4,1,0.8,0.0594669105791622
"CLPTM1",18,1.87970070660392,0.443049705413593,0.183068437516293,0.936654284939667,11,7,0.611111111111111,0.060148879238223
"LRRC61",4,1.87670837392484,0.938354186962421,0.479552192489163,2.11888034414561,2,2,0.5,0.0605580742997073
"PAFAH1B1",18,1.8746981947334,0.441870602058055,0.70489455411783,0.950594822322869,12,6,0.666666666666667,0.0608342554005413
"PSMD11",7,1.87260680535004,0.707778844337621,0.652117296809747,1.18947011875682,6,1,0.857142857142857,0.0611227009006287
"EBF4",5,1.87149428605786,0.836957688625564,0.550893114601284,1.29561983277638,4,1,0.8,0.061276601126556
"GRSF1",22,1.87052501923257,0.398797274061475,0.673124247674133,0.816889475003943,14,8,0.636363636363636,0.0614109459925395
"B3GAT3",11,1.8704434861416,0.563959930463272,-0.682892543082847,1.34512660916811,9,2,0.818181818181818,0.0614222579680054
"MFSD14A",5,1.86728141211698,0.835073634123074,1.55694365963789,1.14712934350515,4,1,0.8,0.0618622997524849
"TUBB",14,1.86262899990627,0.497808539737047,0.459913452938827,1.55220287808566,9,5,0.642857142857143,0.0625144813461865
"SCRN2",4,1.86167664091488,0.930838320457441,1.08819721110239,1.79775470912994,2,2,0.5,0.0626486830919109
"TTC39B",3,1.86049836060117,1.07415922931994,1.00313375807863,2.13847197551443,1,2,0.666666666666667,0.0628150501832364
"ARGLU1",22,1.85975783635145,0.396501702958089,0.0682463694082154,1.12576256176254,13,9,0.590909090909091,0.0629197951819965
"ELOF1",18,1.85935301426462,0.438253708335387,0.323195723747281,0.963953952678578,12,6,0.666666666666667,0.06297711710512
"RAB9A",8,1.85882453142873,0.65719371560458,-0.0707732717124359,0.9461293901125,5,3,0.625,0.0630520140777613
"CRK",6,1.85805748331472,0.75854879114682,1.11553028977108,1.09391330752294,5,1,0.833333333333333,0.0631608516652612
"PA2G4",20,1.85610144643892,0.415036900737311,0.75955419020601,1.26755082044367,14,6,0.7,0.0634390996288174
"YIF1B",3,1.8556717649864,1.07137259304249,0.595111689188203,0.326385162575693,3,0,1,0.0635003576773608
"NCOA6",8,1.85336789508985,0.655264503325735,1.02360559585453,1.13096139902532,6,2,0.75,0.0638296457072413
"RING1",19,1.85041604979373,0.424514556029295,0.320868569679768,1.42866179054467,12,7,0.631578947368421,0.0642536075121834
"MYDGF",21,1.84926809907999,0.403543383061959,-0.304228902967212,1.31605793123336,15,6,0.714285714285714,0.0644191097264264
"TBC1D16",4,1.84797805062408,0.923989025312039,-1.41849317716111,1.12679691696351,3,1,0.75,0.0646055181771862
"DPM2",7,1.84397023241692,0.696955237140165,0.328015315490938,1.38584250769734,5,2,0.714285714285714,0.0651874785033894
"MAGED2",20,1.84330332506306,0.412175153799239,0.151446530426814,1.34540500361824,11,9,0.55,0.0652847359491216
"SQSTM1",21,1.84112243127959,0.401765852619993,0.308537967375461,1.48169317335364,12,9,0.571428571428571,0.065603619196997
"ANKRD13D",3,1.84092725914471,1.06285984862572,0.932074423455035,2.39974530402924,2,1,0.666666666666667,0.0656322191285035
"ERP44",17,1.83996104962288,0.446256103212792,1.26989421147555,1.08087062949168,10,7,0.588235294117647,0.0657739559693149
"SPRY1",6,1.83792356479892,0.750329153332408,0.360588047499678,1.27203707406368,4,2,0.666666666666667,0.066073669179513
"MAP4K4",6,1.83721593764888,0.750040265758119,0.511892521818228,0.904324527659944,5,1,0.833333333333333,0.0661780237813296
"AGGF1",4,1.83516240231031,0.917581201155154,0.833308662529827,0.748294814885423,4,0,1,0.066481630104401
"VPS4A",12,1.83007847822107,0.528298151019537,1.57816621556404,0.955765021710666,8,4,0.666666666666667,0.0672382046353558
"LSM2",20,1.82881272585776,0.408934957313465,0.242910944490669,0.935808103772928,13,7,0.65,0.0674276679047301
"PMVK",19,1.82499640072935,0.418682888584457,-0.0123890995360405,1.06800220078831,12,7,0.631578947368421,0.0680015724898698
"FBRS",13,1.8237922591981,0.50582896202562,0.279663950551597,1.53842808158197,6,7,0.538461538461538,0.0681834845933035
"UBE2S",6,1.82149905244046,0.743623874240362,0.489919670357189,1.09710096160913,4,2,0.666666666666667,0.0685310305864631
"CSNK1G2",11,1.82016452974053,0.548800254714821,0.294678000235429,1.24151900617357,8,3,0.727272727272727,0.0687339529767752
"CLK1",4,1.81933957633047,0.909669788165235,0.890573509707923,0.645756467026863,4,0,1,0.068859638992439
"TXNIP",9,1.81690459222036,0.605634864073453,0.244051276014683,1.33540163557188,6,3,0.666666666666667,0.069231723414723
"SLC30A9",13,1.81673175480755,0.503870730440177,0.648818382910922,0.731288487176799,10,3,0.769230769230769,0.0692581969576628
"ILK",22,1.81490642114519,0.386939349106552,0.0212330315816834,1.00005950914919,13,9,0.590909090909091,0.0695382916027251
"IFT43",11,1.81446207058565,0.547080898587632,0.844800088679526,0.67809700104093,9,2,0.818181818181818,0.0696066170999783
"ECHDC2",13,1.813271054812,0.502910904956872,1.53390596390534,1.24875628206913,10,3,0.769230769230769,0.0697900253683055
"VPS39",5,1.81315535807847,0.810867726886287,1.30139120540798,0.62220069048016,5,0,1,0.0698078629931927
"TUBB4B",13,1.8112168888724,0.502341181831984,-0.269876204995551,1.58004129735015,9,4,0.692307692307692,0.0701072848895533
"B4GAT1",5,1.81022459109126,0.809557048044361,0.752137758729561,0.512334589915863,5,0,1,0.0702609656069527
"GTPBP6",11,1.80761008549015,0.545014947348462,-0.367213496998331,1.57107218186567,5,6,0.545454545454545,0.0706672074367112
"IL6ST",18,1.80729081359384,0.425982529956118,0.0724120647784991,1.29773777068506,13,5,0.722222222222222,0.0707169476224473
"DUT",20,1.80727352469499,0.404118645515365,0.240528527971409,1.06558871942812,10,10,0.5,0.0707196419235462
"CDK10",12,1.80584909951509,0.52130373186044,0.517286951681052,1.01229311464802,7,5,0.583333333333333,0.0709419136397511
"ERGIC1",21,1.80310333455654,0.39346940554441,0.35761584079587,0.89546935360626,14,7,0.666666666666667,0.071371987574725
"TCEA2",15,1.80270102885945,0.465455404197575,-0.238511266230719,1.34553194621529,10,5,0.666666666666667,0.0714351805259871
"NRBP1",15,1.80209009842656,0.465297662638089,-0.198873541963102,1.68561797971185,9,6,0.6,0.0715312312947834
"CCND2",4,1.80027749834695,0.900138749173473,0.740054672646013,0.806879650009571,4,0,1,0.0718168320910023
"CLN5",4,1.79956115258659,0.899780576293295,0.634758788239282,1.16581666731082,3,1,0.75,0.0719299597449522
"VPS8",6,1.79830019022062,0.734152978398406,0.798947568857256,0.463912659894474,6,0,1,0.072129449624543
"TMEM176A",4,1.7956677224487,0.89783386122435,1.45094768484878,1.66426806749016,3,1,0.75,0.0725473782322156
"PPP2CB",22,1.79206684051491,0.382069934154914,0.299326685466266,1.40746054481063,13,9,0.590909090909091,0.0731222597766547
"SPATA20",17,1.79131336602471,0.43445730686474,0.162131869096593,0.961079704096226,12,5,0.705882352941177,0.0732430224387343
"SPIDR",6,1.79122196409514,0.731263304683162,0.859850642026035,1.47380084140205,3,3,0.5,0.0732576829169111
"BRD4",22,1.790596257699,0.381756404845103,-0.546236493061453,1.24008282251293,14,8,0.636363636363636,0.0733581080200159
"DCBLD2",11,1.78734241493258,0.53890401474719,-1.97241787435639,1.40019485089455,7,4,0.636363636363636,0.0738821626535925
"EXOC3",14,1.78336795868169,0.476625135424094,0.702790365842979,0.688644229123958,12,2,0.857142857142857,0.0745264254688557
"SULF1",13,1.78025815332894,0.493754773491563,-0.0713424465432984,1.84882094095107,10,3,0.769230769230769,0.0750337221772749
"LRRFIP2",3,1.77842282723208,1.02677289803542,0.800248736988308,0.853056536126741,3,0,1,0.075334436318131
"NECTIN2",4,1.7779634710144,0.888981735507201,0.506075016799952,1.38793591552211,3,1,0.75,0.0754098545623118
"TXN2",22,1.77690050291043,0.378836460113149,0.118239448468044,1.05292940435706,14,8,0.636363636363636,0.0755846116408751
"SERBP1",22,1.77635810790168,0.378720821108736,0.126573629729803,1.35964630896674,15,7,0.681818181818182,0.075673911272595
"PRDX6",21,1.77397071446635,0.387112146651283,0.152555939031627,0.985684422935308,15,6,0.714285714285714,0.0760679945503456
"TRIP6",22,1.77275384616217,0.377952389923938,0.143648780616043,1.10674148258507,14,8,0.636363636363636,0.0762695042998201
"FAAP100",9,1.77265901913454,0.590886339711515,0.826688838362821,1.11182662279219,7,2,0.777777777777778,0.0762852256405285
"CUX1",20,1.77169254278198,0.396162496088995,0.340924951100836,0.925439600542429,16,4,0.8,0.0764456082167735
"SPG21",22,1.77036249448927,0.377442552034217,-0.31232936156618,1.15369140303875,11,11,0.5,0.0766667734535395
"CDC42EP4",7,1.76947783860926,0.668799758771456,0.781456154595656,0.781612155801731,6,1,0.857142857142857,0.0768141659027852
"ZMYND19",5,1.76777046591135,0.790570986078853,1.02635499851063,0.225482028109213,5,0,1,0.0770992842204595
"VASN",18,1.76119541833773,0.415117741100429,0.566650823975249,1.42938175495336,13,5,0.722222222222222,0.0782053332595513
"ACSF2",3,1.76099128794963,1.0167087941383,2.95005593172976,0.457444795425964,3,0,1,0.078239877564404
"PDCD11",5,1.75997702472209,0.787085653223283,0.43678448230437,1.04657057121072,4,1,0.8,0.0784117021746497
"KIAA0100",9,1.7576570620303,0.585885687343434,0.857048786767532,0.931270116233608,6,3,0.666666666666667,0.0788058778964133
"NAXD",3,1.75744721713103,1.01466262389716,0.938484618246065,1.19850982866851,3,0,1,0.0788416111801665
"CHCHD5",12,1.75515089300324,0.506668420271916,0.237741139698431,0.957608165963921,9,3,0.75,0.0792335010429657
"SCAND1",22,1.75350706882154,0.37384896320738,-0.0978904446195987,1.63899431921036,13,9,0.590909090909091,0.0795150072280173
"TOP2B",21,1.75154344668365,0.382218115591985,0.41948189851103,0.950623827464337,13,8,0.619047619047619,0.0798523443076877
"PI4KA",17,1.74904537487129,0.424205813211317,1.09365300849807,1.25775591210286,13,4,0.764705882352941,0.0802831763667059
"CLPP",13,1.74889772740681,0.485056956285207,0.802086610520142,0.921364576570335,7,6,0.538461538461538,0.0803086995028725
"GPALPP1",4,1.74888116980204,0.87444058490102,0.41768769132685,0.729401343545013,4,0,1,0.0803115621506548
"ISY1",6,1.74754747532839,0.713433269307254,0.856844284366858,0.571703500878766,5,1,0.833333333333333,0.0805424172668062
"TADA3",21,1.74687391419607,0.381199140064157,0.282889697521913,1.08235933800962,12,9,0.571428571428571,0.080659211633637
"NRSN2",9,1.74559667326001,0.581865557753336,0.859749571211378,0.656894711935458,7,2,0.777777777777778,0.0808810607395919
"ESYT1",16,1.74439445458195,0.436098613645487,0.503478086600596,1.15453983421988,9,7,0.5625,0.0810903313159761
"CNOT6",6,1.73743350082892,0.709304256508052,1.32233768193894,1.16591623090011,4,2,0.666666666666667,0.0823106822972581
"MYO15B",8,1.73556042324205,0.613613272216723,0.679483370154265,1.00002076254673,5,3,0.625,0.0826415889162872
"PDHB",16,1.73455310714196,0.433638276785489,0.332475974962917,1.52899198575779,9,7,0.5625,0.0828199914619339
"RNASEH2C",14,1.73163008559834,0.46279760720993,0.755048826135049,1.40352928979585,10,4,0.714285714285714,0.0833394459790315
"HEBP1",10,1.73162679425121,0.547588472720959,1.16291168428837,1.13318123617364,6,4,0.6,0.0833400323732798
"EEF2",22,1.73057818733215,0.368960509248608,-0.0179339166001656,2.01093192407872,12,10,0.545454545454545,0.0835270248978545
"SMS",18,1.73055659413618,0.407896100980262,-2.37077074294949,1.4330686563605,11,7,0.611111111111111,0.0835308790658701
"PSEN1",3,1.72884689184826,0.998150218396243,0.899944776262061,0.87156323457278,3,0,1,0.0838365011635391
"TGFB1I1",3,1.72744270387739,0.997339510093264,0.352940913816579,0.605405063034617,3,0,1,0.0840881868536031
"HDDC2",9,1.72723575364072,0.575745251213574,0.582688041977199,1.22921662698999,6,3,0.666666666666667,0.084125332129757
"SNAI2",3,1.72711204626374,0.997148604831015,0.0213423716237153,1.37394274918127,2,1,0.666666666666667,0.084147542575829
"DCUN1D4",5,1.72532392510955,0.771588315950342,1.75369775878218,1.15210409160124,4,1,0.8,0.0844691126104756
"TAF6",8,1.72366157800068,0.609406395137494,0.675068529185178,1.18360944778166,6,2,0.75,0.0847689550254587
"ZNRD1",8,1.72053082998377,0.60829950856102,0.562739368578796,0.866618326859682,6,2,0.75,0.0853359945560942
"WDSUB1",6,1.72052410281043,0.702401023674228,0.739270000400653,1.03767745586294,3,3,0.5,0.0853372162719534
"PPRC1",4,1.72048496342886,0.860242481714429,1.56037395539473,1.27958321825785,3,1,0.75,0.0853443246200711
"MAF",9,1.71976340158908,0.57325446719636,0.555560063017937,0.98946813265626,7,2,0.777777777777778,0.0854754577639817
"ZNF687",5,1.71938753867482,0.768933483228591,1.43165658427848,1.05464289431956,4,1,0.8,0.0855438297546289
"PARD3",12,1.71803210797482,0.49595315000784,0.331511165768241,1.28912641078849,7,5,0.583333333333333,0.0857907589435821
"SMC5",9,1.71250030599539,0.570833435331796,0.8354248009089,0.812659568767951,7,2,0.777777777777778,0.0868045082689002
"TMEM120A",12,1.7113052470465,0.494011272523959,0.561222333334299,1.22834933002522,8,4,0.666666666666667,0.0870247782535413
"FARP1",21,1.70804006156453,0.372724898673166,0.125240174962436,1.10047392561912,12,9,0.571428571428571,0.0876289092514844
"HNRNPH1",20,1.70510378694757,0.381272797630709,0.334858948541953,1.5181187758139,11,9,0.55,0.0881750694779572
"BCAR1",4,1.70423857622098,0.85211928811049,1.08042838611689,0.415668145955028,4,0,1,0.0883365250291489
"ADI1",21,1.7032500118444,0.371679624129115,0.170113530350006,1.41542746179294,12,9,0.571428571428571,0.0885212910331254
"PPIE",14,1.70268334820506,0.455061266224889,0.299657406059837,1.8026944040246,9,5,0.642857142857143,0.0886273427441669
"OGFR",3,1.69988566931851,0.981429448772628,0.742560286028626,1.01837374342957,3,0,1,0.0891524329973118
"KDM3B",12,1.6976277284394,0.49006291299913,1.1727508178863,0.971587489921361,8,4,0.666666666666667,0.0895780459827524
"UBE2E3",20,1.69501718107279,0.379017363990883,-0.171043931082446,1.41302330256244,12,8,0.6,0.0900721615554069
"CHIC2",4,1.69490488620622,0.847452443103111,1.56219593206452,0.75253332745041,4,0,1,0.0900934654594537
"NOTCH2",22,1.69403180270347,0.361168793865565,0.381355530994983,1.19435960020765,11,11,0.5,0.0902592399581454
"STOML2",22,1.69356072706775,0.361068360202574,-0.415417528437594,1.52229334268512,14,8,0.636363636363636,0.0903487861352623
"BTBD7",7,1.69122222364735,0.639221916502365,0.668791229487445,0.875096902843112,6,1,0.857142857142857,0.0907943680310776
"IL1R1",8,1.68981215936277,0.597438818408449,-1.66624092518467,1.8320701991603,4,4,0.5,0.0910638968146129
"ZHX2",4,1.68749822724411,0.843749113622053,0.863395589669949,1.06750232310134,4,0,1,0.0915075905111754
"PIN1",17,1.68720232002073,0.409206669248978,0.523467922418082,1.33553675145865,12,5,0.705882352941177,0.0915644554608024
"RNF220",6,1.68490089923007,0.687857911711701,0.166810133899722,1.43206799423238,4,2,0.666666666666667,0.092007693067788
"TRAPPC2L",17,1.68435796358325,0.408516811482589,-0.998784717855143,1.48817554947184,12,5,0.705882352941177,0.0921125095788846
"DNAJC4",16,1.68256380949579,0.420640952373948,-0.417750423109408,1.13256253761837,11,5,0.6875,0.0924595625922225
"ALDH1A1",7,1.67983150478796,0.634916629451479,-0.0020743373468007,1.30832092217536,5,2,0.714285714285714,0.0929901035609211
"DNAJC9",3,1.67610436059419,0.96769930377896,0.861402261118226,1.55243829565971,2,1,0.666666666666667,0.093717752783069
"ENKD1",3,1.67493946642638,0.967026751817596,0.198289774160435,1.52374375456198,2,1,0.666666666666667,0.0939461091512417
"THNSL2",6,1.67486709980369,0.683761630249025,0.944611883217944,1.20275037222542,5,1,0.833333333333333,0.0939603100225761
"WDR36",4,1.67277352017227,0.836386760086135,2.32511921458097,1.99946057154478,3,1,0.75,0.0943718895993107
"TKT",21,1.66962695571368,0.364342471756982,0.261300176957769,1.2323957606708,14,7,0.666666666666667,0.0949931937625557
"IST1",20,1.66924531669941,0.373254599926304,0.12464397735771,1.12340262370211,11,9,0.55,0.0950687725250834
"SUMF2",20,1.66892241585345,0.373182397102148,0.133989521876684,0.833801684559271,13,7,0.65,0.0951327565522327
"PROSER3",3,1.66856615168784,0.963347116837672,1.16167025877643,1.03131464240449,3,0,1,0.0952033916677937
"UBN2",4,1.66794863836936,0.833974319184681,2.10193186976981,0.423208630291072,4,0,1,0.0953259231438412
"SRRM2",20,1.66387638383442,0.37205407004103,0.339498294970729,1.4651344407272,11,9,0.55,0.096137135359554
"IDH1",11,1.66370633680576,0.50162633459285,1.34768594923325,0.826778661669031,8,3,0.727272727272727,0.0961711293188861
"NCAPH2",6,1.66145221101341,0.678285024833629,-0.31008614020041,1.3641292111496,4,2,0.666666666666667,0.0966226592220509
"OTUB1",20,1.66092862230628,0.371394930525191,0.536502379903173,1.34034921547109,13,7,0.65,0.0967277829831623
"RALBP1",17,1.65934742631403,0.402450865193504,0.524705499287349,1.22068738000116,11,6,0.647058823529412,0.0970458036902226
"RANGAP1",10,1.65722094216051,0.524059276335739,0.0703770778272816,1.26116402883981,5,5,0.5,0.0974748140305542
"AGPS",9,1.65583958447852,0.551946528159505,0.206515575606618,1.3301717615397,6,3,0.666666666666667,0.0977543090998892
"REST",6,1.65525858203294,0.675756486390584,2.07385190013159,0.830764946247581,5,1,0.833333333333333,0.0978720565708242
"RPS19",15,1.65259066844712,0.426697075799564,0.0930591392275484,1.87864134506395,9,6,0.6,0.0984141985094012
"TCF25",22,1.64502078575159,0.350719609942108,0.202355799592403,1.53000875267201,12,10,0.545454545454545,0.0999655246801143
"DDX39B",14,1.64410129368744,0.439404553580729,-0.0144306115730034,1.23409744142975,9,5,0.642857142857143,0.100155280789752
"SFPQ",22,1.64277522596847,0.350240854987727,0.491617577790009,1.16569363474422,13,9,0.590909090909091,0.100429447774625
"PTMS",22,1.64199020611805,0.350073488193265,-0.233321049905257,2.08479953369927,12,10,0.545454545454545,0.100592033792515
"LRRN2",5,1.64118092475693,0.733958422226493,0.806460099198776,1.86985511680533,4,1,0.8,0.100759864160454
"SF3B6",22,1.63556182565192,0.348702952872879,0.199633717287842,1.24341635659919,15,7,0.681818181818182,0.101931325328334
"UQCC1",6,1.63473038602194,0.667375885462789,-0.00481232027933831,0.651869375995233,5,1,0.833333333333333,0.102105579674957
"COL6A3",22,1.63430743541198,0.348435515975134,0.0153049632011728,2.49609717658586,12,10,0.545454545454545,0.10219431322291
"HNRNPL",14,1.63304560069303,0.436449795340839,0.505662069026551,0.95435847255671,8,6,0.571428571428571,0.102459406391089
"MCL1",5,1.63111136269178,0.729455177170226,0.512122820494479,2.06340862262273,3,2,0.6,0.102866823521725
"CTTN",19,1.62996023134569,0.373938522654003,0.312590824510223,1.27144383955938,10,9,0.526315789473684,0.103109902344237
"CCNG1",17,1.62941006330719,0.395189988144701,0.458039131889408,0.966553463604407,12,5,0.705882352941177,0.103226239859958
"REXO2",17,1.6281682209974,0.394888797143898,0.339584133267213,0.821821841420787,13,4,0.764705882352941,0.103489221181386
"PRKRIP1",8,1.62724446156112,0.57531779670906,1.64907537541879,1.13620761494792,5,3,0.625,0.103685188210579
"LTBR",21,1.62690804408253,0.355020440987656,-1.06993326237657,1.37576513154312,11,10,0.523809523809524,0.103756629284816
"TMX1",11,1.62442852024986,0.489783627311002,0.587586714482172,0.895365669905467,7,4,0.636363636363636,0.104284384307652
"TRIM28",22,1.62117981275558,0.345636697420745,0.198606670713603,1.53709063945223,16,6,0.727272727272727,0.104979080895805
"UBXN6",22,1.61983810571519,0.345350644518594,0.257811866096224,1.47234791830634,10,12,0.545454545454545,0.105267058328621
"RNPS1",22,1.61952871159149,0.345284681469784,-0.936823264757252,1.52463732143752,14,8,0.636363636363636,0.105333554038143
"IGSF8",12,1.61907560646179,0.467386868614535,0.880028418974842,0.949230487747694,9,3,0.75,0.105430996599787
"METTL9",20,1.61820471338687,0.36184157406436,0.289178521595885,1.02004942102131,13,7,0.65,0.105618487427045
"RNF5",19,1.61460595956395,0.370416011125147,0.338468821661828,1.19792902469434,12,7,0.631578947368421,0.106396054039811
"RNF169",5,1.61155992865027,0.720711510055342,0.46584825197133,0.925007574299219,4,1,0.8,0.107057736422774
"WDR26",21,1.60983177841982,0.351294094321629,0.311831810508256,1.19453421896667,10,11,0.523809523809524,0.107434585644076
"TCF7L2",10,1.6072024717803,0.508242047187825,0.516974856838174,0.901416685492299,7,3,0.7,0.108009960003587
"EDF1",22,1.60470931247746,0.342125174962714,-0.479799452302178,1.80319548356409,12,10,0.545454545454545,0.108557791567257
"PCCB",7,1.60383327355574,0.60619199803416,0.662213422611758,0.930409374367612,5,2,0.714285714285714,0.108750808134917
"HDAC5",12,1.60197106558411,0.462449212974488,0.536616843117091,1.39856585130082,8,4,0.666666666666667,0.109162007979305
"BAD",21,1.59831172813038,0.348780213252054,0.0712285188057949,1.26874807646824,15,6,0.714285714285714,0.109973618571991
"DDX56",16,1.59794151102541,0.399485377756353,0.150564954394984,1.0098809926196,12,4,0.75,0.110055994553992
"ECH1",21,1.59733978486038,0.348568117842245,-0.0405170125304397,1.06310723157049,12,9,0.571428571428571,0.110189986985525
"SMARCD3",9,1.59725406228628,0.532418020762092,-0.705124997462819,1.86718589173373,5,4,0.555555555555556,0.110209086179161
"IARS",11,1.5968275383408,0.481461618143934,0.858881656495078,1.02695582551018,8,3,0.727272727272727,0.110304155613241
"AGPAT5",3,1.59372293886721,0.920136367768664,0.791371305159327,0.940021039016748,2,1,0.666666666666667,0.110998104089728
"CHTOP",22,1.59346879228951,0.339728688006432,0.665877894874741,0.820751301471049,12,10,0.545454545454545,0.111055063900117
"LSM6",6,1.59025465503818,0.649218744321539,0.889660799379268,0.825026740341146,5,1,0.833333333333333,0.111777415270887
"GNL1",20,1.58911840648556,0.355337678119785,0.0978402251808393,1.26318119968211,13,7,0.65,0.112033662948679
"SRSF7",19,1.58797118525791,0.36430557483125,1.99515264055584,1.42441862397657,12,7,0.631578947368421,0.112292855031724
"SLC2A4RG",20,1.58593509277662,0.354625867535097,0.408798763233843,1.2082881936975,11,9,0.55,0.112754034180512
"UBE2N",13,1.58554711662056,0.439751648356886,0.552272824631373,1.54956278847874,8,5,0.615384615384615,0.112842080683291
"AASDHPPT",7,1.5854260254617,0.599234712208745,0.655053478134573,1.54611093778202,5,2,0.714285714285714,0.112869571952083
"IL17RD",4,1.58504534791323,0.792522673956615,1.16496805666746,0.596633750837445,3,1,0.75,0.112956031379148
"TUBGCP6",7,1.58456369101453,0.598908780423863,0.38742004853666,1.21454244810794,5,2,0.714285714285714,0.113065500007777
"TMEM185A",5,1.58387932686382,0.708332368604823,0.225550069041178,1.68615093298853,3,2,0.6,0.113221182704757
"SFSWAP",5,1.58366836240275,0.708238022429665,0.805053419376677,1.62590526594848,3,2,0.6,0.113269208032978
"STAT6",20,1.58239647858596,0.353834609347449,-0.653350169099654,1.55819887303436,12,8,0.6,0.113559088115069
"PRPF39",6,1.58035790049324,0.645178411197423,1.78261289632759,1.39841028067682,3,3,0.5,0.114024926998142
"PLXDC2",5,1.58014619681838,0.706662862094732,0.435886007937288,0.544283120735456,4,1,0.8,0.114073389867199
"MIB1",4,1.57927869002082,0.78963934501041,0.600972847812035,0.687855885305363,3,1,0.75,0.114272147536387
"ZADH2",3,1.57857250781677,0.911389262323355,0.365054412886474,1.05326256680165,3,0,1,0.114434144718141
"NXT1",3,1.57806020249828,0.911093482709816,1.24858012485402,0.652988504336502,3,0,1,0.114551779902527
"YWHAQ",22,1.57778698662302,0.336385315804588,0.367829595789595,1.07400034963742,14,8,0.636363636363636,0.114614554434627
"GLT8D1",6,1.57724151513514,0.643906152202554,0.287931082859444,1.70302822638829,3,3,0.5,0.114739963835941
"LASP1",18,1.57637047351913,0.371554083829208,0.173822480852686,1.44503999235755,10,8,0.555555555555556,0.114940448925514
"NONO",22,1.57179889437087,0.335108650246825,-0.263962338703886,1.52328990945695,14,8,0.636363636363636,0.115997198047866
"UPK3BL1",7,1.57152315437382,0.5939799208647,-0.0105122542725523,1.43454373761236,4,3,0.571428571428571,0.116061180435116
"HNRNPDL",22,1.57131229632467,0.335004907194799,0.138223324607394,1.42951933024084,12,10,0.545454545454545,0.116110126401879
"ADAR",19,1.57093419188024,0.360397020492564,0.634468889852377,1.03250334828516,11,8,0.578947368421053,0.116197935489372
"IER3IP1",10,1.57072890739048,0.496708093402161,1.17967676193327,1.06249062490952,6,4,0.6,0.116245631585068
