"gene","n_samples","z_combined","mean_z","mean_logfc","sd_z","n_positive","n_negative","consistency","p_combined"
"GATD1",6,0.80591200705911,0.329012199146182,-0.465069671864915,1.20762045642782,3,3,0.5,0.42029358748395
"BRI3BP",5,0.805592415979687,0.360271880857774,-0.885378371860851,0.643513927236065,2,3,0.6,0.42047789997435
"MED16",5,0.805019928094515,0.360015856492266,0.890070998818051,0.846655806130509,4,1,0.8,0.420808180113589
"PPFIA1",7,0.804516945445256,0.304078823312209,0.784438801935283,1.22215521340994,4,3,0.571428571428571,0.421098486886132
"CUL1",4,0.80321806945857,0.401609034729285,-1.35610246949513,2.19217544122226,2,2,0.5,0.421848703273595
"IMP3",12,0.803048488965872,0.231820130638384,1.27192878727581,0.872669627574139,7,5,0.583333333333333,0.421946708892434
"SGK1",14,0.801271446300101,0.21414880184713,0.260108301388549,1.52452632195289,8,6,0.571428571428571,0.422974517378926
"C1QB",18,0.801027570707038,0.188804009054778,0.1640718870382,2.72902917431803,9,9,0.5,0.423115684805682
"ERCC3",3,0.800798150486992,0.462341027750219,0.98774841127309,0.394373091243968,3,0,1,0.423248509913681
"HIF1A",17,0.796760291103588,0.193242755206939,0.437918342708986,1.20115393486066,7,10,0.588235294117647,0.425590260996805
"CSF1R",12,0.795411005535726,0.229615379081221,0.066317946457679,1.44132726876841,6,6,0.5,0.426374460112498
"TM2D1",8,0.79516307728818,0.281132602049818,-2.29613367617225,1.55189556723436,6,2,0.75,0.426518646567323
"RNF216",6,0.794553898248061,0.324375270641169,-0.406657873235132,0.776887557653629,3,3,0.5,0.426873044664196
"FNDC3B",15,0.791984656576977,0.204489559024962,0.43764397940325,1.38122213785679,8,7,0.533333333333333,0.42836962279788
"RNF149",12,0.790905623836471,0.228314787412788,0.525919444083466,1.32548661478894,7,5,0.583333333333333,0.428999066383953
"DENND6A",5,0.790696438157399,0.353610197057381,0.330130794207134,2.04600293404316,3,2,0.6,0.429121155078556
"PACSIN2",8,0.789649751428648,0.279183346998734,0.79441313192279,1.40842961741623,5,3,0.625,0.429732344437739
"CARD8",6,0.787039667651259,0.321307598845873,0.118154469643524,1.47779346630437,3,3,0.5,0.431258645449492
"COMMD3",7,0.783362425016794,0.296083166146703,-1.91287339070368,1.03146064758554,4,3,0.571428571428571,0.433414314795961
"SQSTM1",18,0.781179251244306,0.18412571529236,0.202375817750945,0.844598599308026,11,7,0.611111111111111,0.434697075320148
"VPS35",16,0.78006932984078,0.195017332460195,0.504541974711619,0.724136472714751,10,6,0.625,0.435350068033166
