dataset,sample,sample_label,malignant_threshold,variable,variable_type,n_spots,n_low,n_high,low_snai1ac_threshold,high_snai1ac_threshold,low_mean,high_mean,high_minus_low,cohens_d
denisenko_2022,SP7,denisenko_2022__SP7,1.0,HALLMARK_WNT_BETA_CATENIN_SIGNALING_score,hallmark,181,46,46,-0.10141250856635349,0.8778381749120737,-0.003361958595043252,0.4550276360480443,0.45838959464308754,0.5238132408489988
denisenko_2022,SP7,denisenko_2022__SP7,1.0,HALLMARK_XENOBIOTIC_METABOLISM_score,hallmark,181,46,46,-0.10141250856635349,0.8778381749120737,0.036656747757475475,0.44717191001098433,0.41051516225350887,0.5440227714678544
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b1,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,4.8578838359708465,4.8578838359708465,0.0,0.0
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b2,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,-3.353115175649575e-16,-3.353115175649575e-16,0.0,0.0
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b3,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,-4.548482631997652e-18,-4.548482631997652e-18,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b4,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,5.542431292347674e-17,5.542431292347674e-17,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b5,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,3.0284656151922423e-18,3.0284656151922423e-18,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b6,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,-2.1881455630301448e-17,-2.1881455630301448e-17,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b7,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,-4.548482631997652e-18,-4.548482631997652e-18,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b8,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,-4.548482631997652e-18,-4.548482631997652e-18,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b9,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,-2.0189770767948282e-18,-2.0189770767948282e-18,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b10,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,2.1881455630301448e-17,2.1881455630301448e-17,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b11,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,-4.548482631997652e-18,-4.548482631997652e-18,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,b12,ilr_balance,181,46,46,-0.10141250856635349,0.8778381749120737,4.548482631997652e-18,4.548482631997652e-18,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,Malignant,covariate,181,46,46,-0.10141250856635349,0.8778381749120737,1.0,1.0,0.0,
denisenko_2022,SP7,denisenko_2022__SP7,1.0,total_counts,covariate,181,46,46,-0.10141250856635349,0.8778381749120737,26871.283203125,28204.216796875,1332.93359375,0.218101819653723
denisenko_2022,SP7,denisenko_2022__SP7,1.0,n_genes_by_counts,covariate,181,46,46,-0.10141250856635349,0.8778381749120737,6257.434782608696,6523.326086956522,265.891304347826,0.42970609324569303
denisenko_2022,SP7,denisenko_2022__SP7,1.0,pct_counts_mt,covariate,181,46,46,-0.10141250856635349,0.8778381749120737,3.151970148086548,2.8624579906463623,-0.28951215744018555,-0.24262372324669917
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_ADIPOGENESIS_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.12693886225966472,-0.1543390487756558,-0.2812779110353205,-0.26760932473372245
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_ALLOGRAFT_REJECTION_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.21951987707923815,-0.000865280462673043,0.2186545966165651,0.2092340075964555
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_ANDROGEN_RESPONSE_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.18720200237836485,0.6572867193926596,0.8444887217710244,0.9169106300851562
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_ANGIOGENESIS_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.03759788620586802,0.15996397178702984,0.19756185799289785,0.19413209116870883
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_APICAL_JUNCTION_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.081779566986993,-0.08614545760317434,-0.16792502459016734,-0.1645107125827987
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_APICAL_SURFACE_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.20856633305850975,-0.24197808964749432,-0.45054442270600403,-0.45919221808981453
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_APOPTOSIS_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.053105714956192075,-0.08742862395880041,-0.14053433891499248,-0.14463612890692598
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_BILE_ACID_METABOLISM_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.2543598310681112,0.712699375077077,0.9670592061451883,1.0225591038006925
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_CHOLESTEROL_HOMEOSTASIS_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.2266648104430802,-0.31613887545326275,-0.542803685896343,-0.5735743304078429
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_COAGULATION_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.32243116451503606,-0.35103818575061846,-0.6734693502656546,-0.647219954380975
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_COMPLEMENT_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.1348441169690986,0.2376232955241488,0.3724674124932474,0.36102763092529044
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_DNA_REPAIR_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.261176130970378,-0.31997458444906035,-0.5811507154194384,-0.6280179811847066
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_E2F_TARGETS_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.007337418759579493,-0.09570942395578526,-0.10304684271536475,-0.10088254279895711
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.24777873495852987,-0.28588268934629185,-0.5336614243048217,-0.5400839443224282
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_ESTROGEN_RESPONSE_EARLY_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.13822165868987057,0.32556786338126736,0.46378952207113794,0.49188536502155006
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_ESTROGEN_RESPONSE_LATE_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.01675219159675736,0.12583352002197362,0.142585711618731,0.1463200287286549
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_FATTY_ACID_METABOLISM_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.1935415641841853,0.6545357079515528,0.8480772721357381,0.8773761836419535
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_G2M_CHECKPOINT_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.07542643809875357,0.13671970478768208,0.21214614288643566,0.2188222876371143
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_GLYCOLYSIS_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.41528858751461967,-0.4285805501950085,-0.8438691377096281,-0.9264558832332337
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_HEDGEHOG_SIGNALING_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.02915135235519802,-0.16290080300353418,-0.13374945064833615,-0.1403682854673845
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_HEME_METABOLISM_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.0028861033378303033,-0.19187016335234897,-0.19475626669017926,-0.2023675120170157
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_HYPOXIA_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.16827494161942536,-0.2110693236215619,-0.37934426524098724,-0.39845641529271064
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_IL2_STAT5_SIGNALING_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.2794126763997963,0.3451297583353795,0.6245424347351758,0.6645827779202643
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_IL6_JAK_STAT3_SIGNALING_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.20226091295745052,-0.31433490503884964,-0.5165958179963002,-0.5369625527999045
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_INFLAMMATORY_RESPONSE_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.0943431859465586,-0.16479115594863553,-0.25913434189519413,-0.26038603885588185
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_INTERFERON_ALPHA_RESPONSE_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.18521809936901784,0.21946854017614004,0.034250440807122196,0.03164720124170125
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_INTERFERON_GAMMA_RESPONSE_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.07058591337861751,-0.055790023005748784,0.014795890372868728,0.014880042233165464
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_KRAS_SIGNALING_DN_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.1785272778416137,-0.36357302673752423,-0.5421003045791379,-0.5645150118968355
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_KRAS_SIGNALING_UP_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.19249249302407445,-0.1481161285253105,-0.340608621549385,-0.3180529640481056
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_MITOTIC_SPINDLE_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.12781924414786983,-0.13519444695918256,-0.2630136911070524,-0.27792524940619356
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_MTORC1_SIGNALING_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.09142835834685235,0.4624925148464056,0.5539208731932579,0.5821208182652495
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_MYC_TARGETS_V1_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.14332468704051243,0.23075591651554284,0.37408060355605527,0.4035450735778646
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_MYC_TARGETS_V2_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.18905925587550204,0.10096208917973262,0.2900213450552347,0.3095117457440042
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_MYOGENESIS_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.00491119709152331,0.018078126339278865,0.013166929247755556,0.013871208611167734
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_NOTCH_SIGNALING_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.21203623118528675,-0.207699803230775,-0.4197360344160618,-0.4134710521102353
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.14014128246123814,-0.1980310258416844,-0.33817230830292255,-0.35500768551798356
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_P53_PATHWAY_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.0372321690563209,-0.280835467691081,-0.3180676367474019,-0.3297900345126834
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_PANCREAS_BETA_CELLS_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.11777747115349219,-0.433593074432803,-0.5513705455862952,-0.5992138914660288
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_PEROXISOME_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.21238727734816812,0.6745051790399601,0.8868924563881282,0.9375615121787106
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_PI3K_AKT_MTOR_SIGNALING_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.006360957550485183,-0.10923431066966724,-0.11559526822015243,-0.11210460433859093
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_PROTEIN_SECRETION_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,-0.04909680307873551,0.22452491363738936,0.2736217167161249,0.2842355411227726
denisenko_2022,SP8,denisenko_2022__SP8,0.1,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY_score,hallmark,2509,628,628,-0.5071271389183498,0.8071403414765064,0.33991690393079005,-0.5908831434063847,-0.9308000473371747,-1.0520170760853935
