dataset,sample,variable,crs_numeric,high_group_mean_across_thresholds,high_minus_low_mean_across_thresholds,n_thresholds
denisenko_2022,SP5,HALLMARK_INTERFERON_ALPHA_RESPONSE_score,3.0,0.6771136554894468,0.8192836446750856,5
denisenko_2022,SP5,HALLMARK_INTERFERON_GAMMA_RESPONSE_score,3.0,0.7825070776876462,0.519889271384337,5
denisenko_2022,SP5,HALLMARK_KRAS_SIGNALING_DN_score,3.0,0.4517328325506417,0.5142806988205846,5
denisenko_2022,SP5,HALLMARK_KRAS_SIGNALING_UP_score,3.0,1.3778801419980335,1.2469197803362508,5
denisenko_2022,SP5,HALLMARK_MITOTIC_SPINDLE_score,3.0,0.456261490881285,0.15854331076007602,5
denisenko_2022,SP5,HALLMARK_MTORC1_SIGNALING_score,3.0,0.5596150048620357,0.5475631598932419,5
denisenko_2022,SP5,HALLMARK_MYC_TARGETS_V1_score,3.0,0.3481420928545929,0.42228628668738066,5
denisenko_2022,SP5,HALLMARK_MYC_TARGETS_V2_score,3.0,-0.5862143959923009,-0.36983972838947193,5
denisenko_2022,SP5,HALLMARK_MYOGENESIS_score,3.0,-0.2032034565631735,-0.11380222669251919,5
denisenko_2022,SP5,HALLMARK_NOTCH_SIGNALING_score,3.0,0.105253865825754,0.35434754981728844,5
denisenko_2022,SP5,HALLMARK_OXIDATIVE_PHOSPHORYLATION_score,3.0,1.1203479211380176,0.9574308109228455,5
denisenko_2022,SP5,HALLMARK_P53_PATHWAY_score,3.0,0.3920588172200866,0.4957782461165299,5
denisenko_2022,SP5,HALLMARK_PANCREAS_BETA_CELLS_score,3.0,0.14102316950341956,0.21953202283872483,5
denisenko_2022,SP5,HALLMARK_PEROXISOME_score,3.0,-0.20226755088028986,-0.10103713370314475,5
denisenko_2022,SP5,HALLMARK_PI3K_AKT_MTOR_SIGNALING_score,3.0,0.7702051410426038,0.47179204902091876,5
denisenko_2022,SP5,HALLMARK_PROTEIN_SECRETION_score,3.0,-0.09963458398691778,-0.3864280561629689,5
denisenko_2022,SP5,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY_score,3.0,0.1994194845289548,0.09768735965720635,5
denisenko_2022,SP5,HALLMARK_SPERMATOGENESIS_score,3.0,0.6238767223170515,0.412099441860618,5
denisenko_2022,SP5,HALLMARK_TGF_BETA_SIGNALING_score,3.0,-0.4321483728061938,-0.3164086590155589,5
denisenko_2022,SP5,HALLMARK_TNFA_SIGNALING_VIA_NFKB_score,3.0,0.6198531080858629,0.8139874457657031,5
denisenko_2022,SP5,HALLMARK_UNFOLDED_PROTEIN_RESPONSE_score,3.0,-0.3096654462816018,-0.20992667289573386,5
denisenko_2022,SP5,HALLMARK_UV_RESPONSE_DN_score,3.0,-0.4902193218196345,-0.44027156692652847,5
denisenko_2022,SP5,HALLMARK_UV_RESPONSE_UP_score,3.0,0.6017666399617269,0.5856151526279738,5
denisenko_2022,SP5,HALLMARK_WNT_BETA_CATENIN_SIGNALING_score,3.0,0.6241291279894431,0.5245790875967682,5
denisenko_2022,SP5,HALLMARK_XENOBIOTIC_METABOLISM_score,3.0,0.4197270014155275,0.1712204100279588,5
denisenko_2022,SP6,HALLMARK_ADIPOGENESIS_score,2.0,0.3849002666253979,0.7931517356382862,5
denisenko_2022,SP6,HALLMARK_ALLOGRAFT_REJECTION_score,2.0,0.6508509216694979,0.6124329515343934,5
denisenko_2022,SP6,HALLMARK_ANDROGEN_RESPONSE_score,2.0,-0.932667386260577,-0.9041778536035754,5
denisenko_2022,SP6,HALLMARK_ANGIOGENESIS_score,2.0,0.6528264119899692,0.3762789103677868,5
denisenko_2022,SP6,HALLMARK_APICAL_JUNCTION_score,2.0,0.11226227618224335,0.48075769815417013,5
denisenko_2022,SP6,HALLMARK_APICAL_SURFACE_score,2.0,0.5862452811137682,0.5762164317019339,5
denisenko_2022,SP6,HALLMARK_APOPTOSIS_score,2.0,0.10423593900199327,0.41535029326188144,5
denisenko_2022,SP6,HALLMARK_BILE_ACID_METABOLISM_score,2.0,-0.016242609609681317,-0.12988828680387268,5
denisenko_2022,SP6,HALLMARK_CHOLESTEROL_HOMEOSTASIS_score,2.0,-0.604489712537933,-0.4508069842296337,5
denisenko_2022,SP6,HALLMARK_COAGULATION_score,2.0,0.2097446467477612,-0.20274759529612268,5
denisenko_2022,SP6,HALLMARK_COMPLEMENT_score,2.0,-0.6868153866698619,-1.0036396366871285,5
denisenko_2022,SP6,HALLMARK_DNA_REPAIR_score,2.0,-0.6643972015690112,-0.446451019536259,5
denisenko_2022,SP6,HALLMARK_E2F_TARGETS_score,2.0,-0.563268442084396,-0.6946061927563102,5
denisenko_2022,SP6,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_score,2.0,0.6594711195920564,0.7842902719936947,5
denisenko_2022,SP6,HALLMARK_ESTROGEN_RESPONSE_EARLY_score,2.0,0.2270734597708446,0.35282435171290505,5
denisenko_2022,SP6,HALLMARK_ESTROGEN_RESPONSE_LATE_score,2.0,-1.222842242940902,-0.9637681167532902,5
denisenko_2022,SP6,HALLMARK_FATTY_ACID_METABOLISM_score,2.0,0.5539060139863529,0.4605985385358073,5
denisenko_2022,SP6,HALLMARK_G2M_CHECKPOINT_score,2.0,0.03150091028465578,-0.15294249077568217,5
denisenko_2022,SP6,HALLMARK_GLYCOLYSIS_score,2.0,-0.042307706939448596,-0.5528960824115208,5
denisenko_2022,SP6,HALLMARK_HEDGEHOG_SIGNALING_score,2.0,0.22428368894968181,-0.5067154137476017,5
denisenko_2022,SP6,HALLMARK_HEME_METABOLISM_score,2.0,-0.0060238671711724395,-0.1467449933988112,5
denisenko_2022,SP6,HALLMARK_HYPOXIA_score,2.0,0.475524203578212,0.3604348657820723,5
denisenko_2022,SP6,HALLMARK_IL2_STAT5_SIGNALING_score,2.0,0.17099674769202378,0.04704221774671234,5
denisenko_2022,SP6,HALLMARK_IL6_JAK_STAT3_SIGNALING_score,2.0,-0.148095262335788,-0.2309139278742424,5
denisenko_2022,SP6,HALLMARK_INFLAMMATORY_RESPONSE_score,2.0,-0.6597168408374092,-0.4756056296569775,5
denisenko_2022,SP6,HALLMARK_INTERFERON_ALPHA_RESPONSE_score,2.0,-0.8782060959279487,-0.6496937847350426,5
denisenko_2022,SP6,HALLMARK_INTERFERON_GAMMA_RESPONSE_score,2.0,-1.3251094273879507,-1.4038130435694627,5
denisenko_2022,SP6,HALLMARK_KRAS_SIGNALING_DN_score,2.0,-0.50078078195715,-0.5851803009309344,5
denisenko_2022,SP6,HALLMARK_KRAS_SIGNALING_UP_score,2.0,0.783897365323297,0.6164640944563903,5
denisenko_2022,SP6,HALLMARK_MITOTIC_SPINDLE_score,2.0,0.1452985181437076,0.12312952463034292,5
denisenko_2022,SP6,HALLMARK_MTORC1_SIGNALING_score,2.0,-0.46212805585826044,-0.5398208203172827,5
denisenko_2022,SP6,HALLMARK_MYC_TARGETS_V1_score,2.0,0.01488592555265024,0.12485489817849768,5
denisenko_2022,SP6,HALLMARK_MYC_TARGETS_V2_score,2.0,-0.16748731820381613,-0.17479697543970146,5
denisenko_2022,SP6,HALLMARK_MYOGENESIS_score,2.0,0.09158264773023642,-0.1956506157330536,5
denisenko_2022,SP6,HALLMARK_NOTCH_SIGNALING_score,2.0,0.29326567245103496,0.18719231544211168,5
denisenko_2022,SP6,HALLMARK_OXIDATIVE_PHOSPHORYLATION_score,2.0,-1.0288302736419908,-0.9635898603358835,5
denisenko_2022,SP6,HALLMARK_P53_PATHWAY_score,2.0,0.618800165907422,0.6306328325092196,5
denisenko_2022,SP6,HALLMARK_PANCREAS_BETA_CELLS_score,2.0,0.8503680151730821,0.6029644951093922,5
denisenko_2022,SP6,HALLMARK_PEROXISOME_score,2.0,-1.0422044869708924,-1.2109090534300677,5
denisenko_2022,SP6,HALLMARK_PI3K_AKT_MTOR_SIGNALING_score,2.0,-0.03040771147697478,0.3098911921994905,5
denisenko_2022,SP6,HALLMARK_PROTEIN_SECRETION_score,2.0,0.6062708252669986,0.3348103766034552,5
denisenko_2022,SP6,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY_score,2.0,0.0657361587572917,0.18712891853274993,5
denisenko_2022,SP6,HALLMARK_SPERMATOGENESIS_score,2.0,1.2177233814185857,0.9664761692006028,5
denisenko_2022,SP6,HALLMARK_TGF_BETA_SIGNALING_score,2.0,0.5882565582956459,0.48953821907650674,5
denisenko_2022,SP6,HALLMARK_TNFA_SIGNALING_VIA_NFKB_score,2.0,0.5496885234648786,0.9005315844410375,5
denisenko_2022,SP6,HALLMARK_UNFOLDED_PROTEIN_RESPONSE_score,2.0,0.330733171698644,0.21623436000613633,5
denisenko_2022,SP6,HALLMARK_UV_RESPONSE_DN_score,2.0,-0.6463774603588841,-0.6383132671431226,5
denisenko_2022,SP6,HALLMARK_UV_RESPONSE_UP_score,2.0,-0.42959478032807485,-0.29502289849233704,5
denisenko_2022,SP6,HALLMARK_WNT_BETA_CATENIN_SIGNALING_score,2.0,-0.778079961205228,-0.9961511663967351,5
denisenko_2022,SP6,HALLMARK_XENOBIOTIC_METABOLISM_score,2.0,0.6298385402219041,0.4792862850173886,5
denisenko_2022,SP7,HALLMARK_ADIPOGENESIS_score,1.0,0.07701758976206684,0.02866695386323732,5
denisenko_2022,SP7,HALLMARK_ALLOGRAFT_REJECTION_score,1.0,-0.38518726418645527,-0.1857946375891943,5
denisenko_2022,SP7,HALLMARK_ANDROGEN_RESPONSE_score,1.0,0.37070850901780317,0.0035611476956777244,5
denisenko_2022,SP7,HALLMARK_ANGIOGENESIS_score,1.0,-0.024891106753300925,0.29785831212428004,5
denisenko_2022,SP7,HALLMARK_APICAL_JUNCTION_score,1.0,0.14184716762292124,-0.0010865419913454965,5
denisenko_2022,SP7,HALLMARK_APICAL_SURFACE_score,1.0,-0.7019556847401603,-0.3601863883104923,5
denisenko_2022,SP7,HALLMARK_APOPTOSIS_score,1.0,-0.19596432610269587,-0.29848383791051497,5
denisenko_2022,SP7,HALLMARK_BILE_ACID_METABOLISM_score,1.0,-0.4727982841467215,0.08742483128269435,5
denisenko_2022,SP7,HALLMARK_CHOLESTEROL_HOMEOSTASIS_score,1.0,-0.2743923768632447,-0.46976350019250096,5
denisenko_2022,SP7,HALLMARK_COAGULATION_score,1.0,-0.1325788630721233,-0.09196689790647675,5
denisenko_2022,SP7,HALLMARK_COMPLEMENT_score,1.0,-0.5903719245626189,-0.13807254801916785,5
denisenko_2022,SP7,HALLMARK_DNA_REPAIR_score,1.0,0.5539962911207879,0.3649542543298002,5
denisenko_2022,SP7,HALLMARK_E2F_TARGETS_score,1.0,0.27217297377995664,0.15171696295907483,5
denisenko_2022,SP7,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_score,1.0,0.14862242351461757,0.019964002184321636,5
denisenko_2022,SP7,HALLMARK_ESTROGEN_RESPONSE_EARLY_score,1.0,-0.2565458803218956,-0.34684411701827617,5
denisenko_2022,SP7,HALLMARK_ESTROGEN_RESPONSE_LATE_score,1.0,0.11693679073684145,-0.04162097817778063,5
denisenko_2022,SP7,HALLMARK_FATTY_ACID_METABOLISM_score,1.0,-0.04343221449738184,0.18076517954832738,5
denisenko_2022,SP7,HALLMARK_G2M_CHECKPOINT_score,1.0,0.3504762587801853,0.10149142825461321,5
denisenko_2022,SP7,HALLMARK_GLYCOLYSIS_score,1.0,-0.00893499739537844,0.19723408783133256,5
denisenko_2022,SP7,HALLMARK_HEDGEHOG_SIGNALING_score,1.0,0.2740129662037133,0.04609095144489607,5
denisenko_2022,SP7,HALLMARK_HEME_METABOLISM_score,1.0,0.057706454316807175,-0.2753926725093435,5
denisenko_2022,SP7,HALLMARK_HYPOXIA_score,1.0,-0.5161187805243947,-0.18020401518385512,5
denisenko_2022,SP7,HALLMARK_IL2_STAT5_SIGNALING_score,1.0,0.3927806970457981,0.18984259448448187,5
denisenko_2022,SP7,HALLMARK_IL6_JAK_STAT3_SIGNALING_score,1.0,0.05240956992665272,0.1755187819040998,5
denisenko_2022,SP7,HALLMARK_INFLAMMATORY_RESPONSE_score,1.0,-0.3473136991868607,-0.14390656171712904,5
denisenko_2022,SP7,HALLMARK_INTERFERON_ALPHA_RESPONSE_score,1.0,-0.43042557220967714,0.376532284639785,5
denisenko_2022,SP7,HALLMARK_INTERFERON_GAMMA_RESPONSE_score,1.0,-0.5098835976700047,-0.09114454840014795,5
denisenko_2022,SP7,HALLMARK_KRAS_SIGNALING_DN_score,1.0,-0.49705976510306293,-0.19841116358138894,5
denisenko_2022,SP7,HALLMARK_KRAS_SIGNALING_UP_score,1.0,-0.2860166627453005,-0.4740700639652683,5
denisenko_2022,SP7,HALLMARK_MITOTIC_SPINDLE_score,1.0,-0.20052788792098122,-0.2652017718571844,5
denisenko_2022,SP7,HALLMARK_MTORC1_SIGNALING_score,1.0,0.2322060145120069,-0.07118248089431334,5
denisenko_2022,SP7,HALLMARK_MYC_TARGETS_V1_score,1.0,0.30035703757508847,0.14172506462895715,5
denisenko_2022,SP7,HALLMARK_MYC_TARGETS_V2_score,1.0,-0.47791418771916927,-0.2526650488134328,5
denisenko_2022,SP7,HALLMARK_MYOGENESIS_score,1.0,-0.3703159509615951,-0.32000915532172536,5
denisenko_2022,SP7,HALLMARK_NOTCH_SIGNALING_score,1.0,0.538190313351447,0.3378381688082297,5
denisenko_2022,SP7,HALLMARK_OXIDATIVE_PHOSPHORYLATION_score,1.0,0.5061799512836922,0.3597710069548799,5
denisenko_2022,SP7,HALLMARK_P53_PATHWAY_score,1.0,-0.01601768180003372,-0.14677886393209744,5
denisenko_2022,SP7,HALLMARK_PANCREAS_BETA_CELLS_score,1.0,0.23630910030327565,0.2602050648519987,5
denisenko_2022,SP7,HALLMARK_PEROXISOME_score,1.0,-0.05411711356136424,0.0789184518487556,5
denisenko_2022,SP7,HALLMARK_PI3K_AKT_MTOR_SIGNALING_score,1.0,-0.30541504901526983,-0.27948775910894624,5
denisenko_2022,SP7,HALLMARK_PROTEIN_SECRETION_score,1.0,-0.3110272081833955,-0.054541744862351214,5
denisenko_2022,SP7,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY_score,1.0,0.05736201994963532,0.07531146246727119,5
denisenko_2022,SP7,HALLMARK_SPERMATOGENESIS_score,1.0,-0.2256315981482345,-0.09848658993866256,5
denisenko_2022,SP7,HALLMARK_TGF_BETA_SIGNALING_score,1.0,-0.22922672018995235,-0.25862515994541097,5
denisenko_2022,SP7,HALLMARK_TNFA_SIGNALING_VIA_NFKB_score,1.0,-0.4424624314016031,-0.34751835101454553,5
denisenko_2022,SP7,HALLMARK_UNFOLDED_PROTEIN_RESPONSE_score,1.0,-0.1882261644967533,-0.019653832855868438,5
denisenko_2022,SP7,HALLMARK_UV_RESPONSE_DN_score,1.0,0.23289470097629117,0.1899024438160512,5
denisenko_2022,SP7,HALLMARK_UV_RESPONSE_UP_score,1.0,-0.24982142465807158,-0.3779995147584477,5
denisenko_2022,SP7,HALLMARK_WNT_BETA_CATENIN_SIGNALING_score,1.0,0.44855295584457,0.3663526013754211,5
denisenko_2022,SP7,HALLMARK_XENOBIOTIC_METABOLISM_score,1.0,0.31471476768324347,0.2945170267425977,5
denisenko_2022,SP8,HALLMARK_ADIPOGENESIS_score,1.0,-0.148108229335969,-0.18037712831380134,5
denisenko_2022,SP8,HALLMARK_ALLOGRAFT_REJECTION_score,1.0,0.09450805145548906,-0.20172682436432393,5
denisenko_2022,SP8,HALLMARK_ANDROGEN_RESPONSE_score,1.0,0.8685330481715269,0.4363686870412214,5
denisenko_2022,SP8,HALLMARK_ANGIOGENESIS_score,1.0,0.12877948222771501,-0.04198521737620746,5
denisenko_2022,SP8,HALLMARK_APICAL_JUNCTION_score,1.0,-0.2667034457646438,-0.09213162946330404,5
denisenko_2022,SP8,HALLMARK_APICAL_SURFACE_score,1.0,-0.29510796747672907,-0.102636950349038,5
denisenko_2022,SP8,HALLMARK_APOPTOSIS_score,1.0,0.2800731590279631,0.3418531959151952,5
denisenko_2022,SP8,HALLMARK_BILE_ACID_METABOLISM_score,1.0,0.8252389054775524,0.34455640973511165,5
denisenko_2022,SP8,HALLMARK_CHOLESTEROL_HOMEOSTASIS_score,1.0,-0.5406964640956952,-0.34842122614948773,5
denisenko_2022,SP8,HALLMARK_COAGULATION_score,1.0,-0.9214585491721052,-0.687741321536177,5
denisenko_2022,SP8,HALLMARK_COMPLEMENT_score,1.0,0.3458672947860008,0.14319129413099135,5
denisenko_2022,SP8,HALLMARK_DNA_REPAIR_score,1.0,-0.41508357454093386,-0.22865882791812986,5
denisenko_2022,SP8,HALLMARK_E2F_TARGETS_score,1.0,-0.2444436373874339,-0.12941859768123468,5
denisenko_2022,SP8,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_score,1.0,-0.46769968140197105,-0.27868867772691336,5
denisenko_2022,SP8,HALLMARK_ESTROGEN_RESPONSE_EARLY_score,1.0,0.5578247309006212,0.412133216364922,5
denisenko_2022,SP8,HALLMARK_ESTROGEN_RESPONSE_LATE_score,1.0,0.1687003772156711,0.17759967415339112,5
denisenko_2022,SP8,HALLMARK_FATTY_ACID_METABOLISM_score,1.0,0.8534448815262851,0.41794748700175816,5
denisenko_2022,SP8,HALLMARK_G2M_CHECKPOINT_score,1.0,0.1144553525796242,0.051588995902024856,5
denisenko_2022,SP8,HALLMARK_GLYCOLYSIS_score,1.0,-0.7279430055315357,-0.398788901302467,5
denisenko_2022,SP8,HALLMARK_HEDGEHOG_SIGNALING_score,1.0,-0.2242600516377901,-0.09788439938305228,5
denisenko_2022,SP8,HALLMARK_HEME_METABOLISM_score,1.0,-0.18669468261669958,-0.05985214641624744,5
denisenko_2022,SP8,HALLMARK_HYPOXIA_score,1.0,-0.3000392540163241,-0.11014632773734398,5
denisenko_2022,SP8,HALLMARK_IL2_STAT5_SIGNALING_score,1.0,0.7319337204077583,0.5776184149270069,5
denisenko_2022,SP8,HALLMARK_IL6_JAK_STAT3_SIGNALING_score,1.0,-0.36345981797158133,-0.30376336427640205,5
denisenko_2022,SP8,HALLMARK_INFLAMMATORY_RESPONSE_score,1.0,-0.12371579162476487,-0.12442830143075068,5
denisenko_2022,SP8,HALLMARK_INTERFERON_ALPHA_RESPONSE_score,1.0,0.12556861939503022,0.07969498344234302,5
denisenko_2022,SP8,HALLMARK_INTERFERON_GAMMA_RESPONSE_score,1.0,-0.20448132863851304,-0.127056957014485,5
denisenko_2022,SP8,HALLMARK_KRAS_SIGNALING_DN_score,1.0,-0.5205556817197967,-0.2517630002268576,5
denisenko_2022,SP8,HALLMARK_KRAS_SIGNALING_UP_score,1.0,-0.1460636966669885,-0.20020947898420866,5
denisenko_2022,SP8,HALLMARK_MITOTIC_SPINDLE_score,1.0,-0.4044897676227837,-0.3584049010454221,5
denisenko_2022,SP8,HALLMARK_MTORC1_SIGNALING_score,1.0,0.6169702676501743,0.37850245148686,5
denisenko_2022,SP8,HALLMARK_MYC_TARGETS_V1_score,1.0,0.3486168054491087,0.2968502973553859,5
denisenko_2022,SP8,HALLMARK_MYC_TARGETS_V2_score,1.0,0.09270982419901141,0.08408534556300022,5
denisenko_2022,SP8,HALLMARK_MYOGENESIS_score,1.0,0.07291769292293986,-0.11008070946273119,5
denisenko_2022,SP8,HALLMARK_NOTCH_SIGNALING_score,1.0,-0.36471957252876963,-0.2763371155759103,5
denisenko_2022,SP8,HALLMARK_OXIDATIVE_PHOSPHORYLATION_score,1.0,-0.36873634213758094,-0.0908158168759821,5
denisenko_2022,SP8,HALLMARK_P53_PATHWAY_score,1.0,-0.3624624756350102,-0.2357179753639719,5
denisenko_2022,SP8,HALLMARK_PANCREAS_BETA_CELLS_score,1.0,-0.603483547593668,-0.2935176184508861,5
denisenko_2022,SP8,HALLMARK_PEROXISOME_score,1.0,0.7858289659856476,0.39829793362610016,5
denisenko_2022,SP8,HALLMARK_PI3K_AKT_MTOR_SIGNALING_score,1.0,-0.25572900598178006,-0.2530000138661787,5
denisenko_2022,SP8,HALLMARK_PROTEIN_SECRETION_score,1.0,0.39747645316170976,0.44018244592697,5
denisenko_2022,SP8,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY_score,1.0,-0.6922826766329896,-0.2985160212292945,5
denisenko_2022,SP8,HALLMARK_SPERMATOGENESIS_score,1.0,0.5225642489673119,0.4475812410138847,5
denisenko_2022,SP8,HALLMARK_TGF_BETA_SIGNALING_score,1.0,0.0924090538416337,0.13210608526470016,5
denisenko_2022,SP8,HALLMARK_TNFA_SIGNALING_VIA_NFKB_score,1.0,0.48645730846349045,0.2566947210791281,5
denisenko_2022,SP8,HALLMARK_UNFOLDED_PROTEIN_RESPONSE_score,1.0,-0.15369030033176984,-0.1617102548052809,5
denisenko_2022,SP8,HALLMARK_UV_RESPONSE_DN_score,1.0,0.5461484978963532,0.3513654720337609,5
denisenko_2022,SP8,HALLMARK_UV_RESPONSE_UP_score,1.0,1.1950641363775827,0.7285004193868538,5
denisenko_2022,SP8,HALLMARK_WNT_BETA_CATENIN_SIGNALING_score,1.0,0.6813269568293301,0.5002660078064762,5
denisenko_2022,SP8,HALLMARK_XENOBIOTIC_METABOLISM_score,1.0,-0.41751234080783795,-0.24850314014148683,5
