domain,mean,std,median,count,dataset,sample
4,0.4309039504978696,0.8589034475917691,0.4549863248252767,123.0,visium/yamamoto_2025,Pt1-2
5,-1.3301273601191528,1.4358865054920549,-1.507824118839158,165.0,visium/yamamoto_2025,Pt1-2
6,0.356329971137306,0.675681893755179,0.3595826465976524,104.0,visium/yamamoto_2025,Pt1-2
7,0.530287358477295,0.5298509231767791,0.5441144949126995,90.0,visium/yamamoto_2025,Pt1-2
8,-0.4113415621030531,0.9790618590099552,-0.5780192702905315,94.0,visium/yamamoto_2025,Pt1-2
0,0.0729227593760075,0.792320974012744,0.088761033659913,421.0,visium/yamamoto_2025,Pt1-3
1,0.2901708311544131,0.8416395627452978,0.340681907271103,406.0,visium/yamamoto_2025,Pt1-3
2,0.0383128009952108,1.0693930367777045,-0.0699850151269642,133.0,visium/yamamoto_2025,Pt1-3
3,-0.2589323629084566,1.088987121606764,-0.3684874432294956,361.0,visium/yamamoto_2025,Pt1-3
4,-0.075514193451546,0.8297480411018263,-0.0969894845287212,157.0,visium/yamamoto_2025,Pt1-3
5,-0.4031514387924809,1.2847138855195852,-0.3849280133574112,172.0,visium/yamamoto_2025,Pt1-3
6,1.2808313447202269,1.3709178739226098,1.317646757904946,94.0,visium/yamamoto_2025,Pt1-3
7,-1.9070113658764123,1.580653129863841,-1.7724613347375244,123.0,visium/yamamoto_2025,Pt1-3
8,0.4872697093408166,1.000713592551913,0.5194656537517184,135.0,visium/yamamoto_2025,Pt1-3
0,-0.0219023494895571,0.9069162024407244,0.0350274100410571,249.0,visium/yamamoto_2025,Pt1-4
1,0.3225628019782165,0.7152812785811757,0.3022330247149499,156.0,visium/yamamoto_2025,Pt1-4
2,0.5161648234087246,0.9542195433550142,0.4866336835293643,200.0,visium/yamamoto_2025,Pt1-4
3,0.0038021205468009,0.9155524572573692,0.0849656483937701,257.0,visium/yamamoto_2025,Pt1-4
4,-0.3441222311082442,0.9986821773176732,-0.3679530220931391,193.0,visium/yamamoto_2025,Pt1-4
5,-0.4328621826408954,1.1554290564478102,-0.5584968462421058,110.0,visium/yamamoto_2025,Pt1-4
6,-0.3128106728465085,1.0031742197062714,-0.3302849383344,90.0,visium/yamamoto_2025,Pt1-4
7,-1.2304678265324238,1.131041855035222,-1.1761118667062147,79.0,visium/yamamoto_2025,Pt1-4
8,0.8236542279682986,0.9800630243355232,0.7505492539374865,53.0,visium/yamamoto_2025,Pt1-4
0,0.2015512648847637,0.9439786390955384,0.2434136651489454,349.0,visium/yamamoto_2025,Pt2-1
1,-0.3474166533619982,0.9784480614688912,-0.3394769258185174,346.0,visium/yamamoto_2025,Pt2-1
2,0.3809879245463169,0.8543570405519851,0.3607455426546385,189.0,visium/yamamoto_2025,Pt2-1
